hXX,simID,pop,subset_value,prop_ROH_single,prpp_Non_ROH_single,prop_ROH_homo,prop_Non_ROH_homo,mean_count_single,mean_count_homo
h00,6182275259578982702,p1,0.3,0.09185640692505198,0.9081435930749481,0.13680142475269008,0.86319857524731,32.162,17.902
h00,6182275259578982702,p2,0.3,0.21105478819326315,0.7889452118067369,0.31043573002392827,0.6895642699760717,30.416,19.072
h00,6182275259578982702,p3,0.3,0.23234690244366268,0.7676530975563374,0.33021959920032407,0.6697804007996759,31.304,20.044
h00,6182275259578982702,p1,1.0,0.10217289375679499,0.897827106243205,0.15056991184030277,0.8494300881596973,119.462,69.316
h00,6182275259578982702,p2,1.0,0.2008993504158053,0.7991006495841947,0.27918701801258644,0.7208129819874136,110.714,73.89
h00,6182275259578982702,p3,1.0,0.22211917869065473,0.7778808213093452,0.2982422175652713,0.7017577824347287,112.99,77.412
h00,6187119608957122884,p1,0.3,0.09439736803509988,0.9056026319649002,0.14668924805597452,0.8533107519440255,43.938,24.432
h00,6187119608957122884,p2,0.3,0.1959695473154371,0.804030452684563,0.272334757401698,0.727665242598302,39.976,26.572
h00,6187119608957122884,p3,0.3,0.20348240125106803,0.7965175987489319,0.28245472778679825,0.7175452722132017,37.988,25.608
h00,6187119608957122884,p1,1.0,0.09322792335065173,0.9067720766493483,0.14570946597314124,0.8542905340268587,123.002,66.722
h00,6187119608957122884,p2,1.0,0.18399127936159596,0.816008720638404,0.2705748179276549,0.7294251820723452,115.074,71.956
h00,6187119608957122884,p3,1.0,0.21195515683514146,0.7880448431648586,0.30373586334084746,0.6962641366591524,111.038,72.418
h00,6216102812433735615,p1,0.3,0.10182323941013281,0.8981767605898672,0.18820988705137312,0.811790112948627,33.612,15.282
h00,6216102812433735615,p2,0.3,0.18157095635908885,0.8184290436409111,0.28990972293100775,0.7100902770689922,31.682,17.248
h00,6216102812433735615,p3,0.3,0.1859292498780468,0.8140707501219532,0.3010464875125025,0.6989535124874976,30.838,17.278
h00,6216102812433735615,p1,1.0,0.09682996983144744,0.9031700301685526,0.1618708848238068,0.8381291151761933,109.098,53.992
h00,6216102812433735615,p2,1.0,0.17235894503219998,0.8276410549678,0.25542100655417466,0.7445789934458255,100.382,61.33
h00,6216102812433735615,p3,1.0,0.19695896679326677,0.8030410332067333,0.3008607663815467,0.6991392336184532,102.26,61.988
h00,6245060847863644573,p1,0.3,0.08626244913722363,0.9137375508627764,0.1639130165586048,0.8360869834413953,30.852,13.514
h00,6245060847863644573,p2,0.3,0.18575735284845366,0.8142426471515464,0.3133784553509786,0.6866215446490214,27.626,14.81
h00,6245060847863644573,p3,0.3,0.2097181632527524,0.7902818367472476,0.31827718686542217,0.6817228131345778,25.924,15.716
h00,6245060847863644573,p1,1.0,0.09519104333509301,0.904808956664907,0.16012413488009342,0.8398758651199066,107.834,53.402
h00,6245060847863644573,p2,1.0,0.18700083708890605,0.8129991629110939,0.2892506296108967,0.7107493703891034,98.778,58.57
h00,6245060847863644573,p3,1.0,0.2074417716315552,0.7925582283684448,0.30075090285774114,0.6992490971422588,94.01,59.654
h00,6248453267288648286,p1,0.3,0.10728645326374121,0.8927135467362589,0.21687797202797202,0.7831220279720279,23.0,8.304
h00,6248453267288648286,p2,0.3,0.1696028409830729,0.8303971590169271,0.3561237262737263,0.6438762737262737,22.366,8.43
h00,6248453267288648286,p3,0.3,0.22620967799650732,0.7737903220034926,0.39306320901320896,0.606936790986791,18.49,9.646
h00,6248453267288648286,p1,1.0,0.10151180223012642,0.8984881977698738,0.18001511766925762,0.8199848823307423,98.082,44.748
h00,6248453267288648286,p2,1.0,0.19517751814737025,0.8048224818526297,0.33356495153578103,0.666435048464219,91.824,47.648
h00,6248453267288648286,p3,1.0,0.22131089029033701,0.778689109709663,0.3591036390084838,0.6408963609915161,85.594,48.392
h00,6268286312611743201,p1,0.3,0.10270821754746097,0.897291782452539,0.1561370067325176,0.8438629932674825,31.048,17.126
h00,6268286312611743201,p2,0.3,0.2130725544885613,0.7869274455114387,0.2986285236846281,0.7013714763153719,30.546,19.472
h00,6268286312611743201,p3,0.3,0.2357281570795217,0.7642718429204783,0.31501673429582633,0.6849832657041737,29.47,19.508
h00,6268286312611743201,p1,1.0,0.09925408185017442,0.9007459181498255,0.17402753382130418,0.8259724661786959,110.584,53.458
h00,6268286312611743201,p2,1.0,0.19120516929433978,0.8087948307056603,0.2770798914926658,0.7229201085073342,98.716,60.728
h00,6268286312611743201,p3,1.0,0.20513467656490728,0.7948653234350928,0.29816447682159475,0.7018355231784053,97.458,61.04
h00,6279418848049494834,p1,0.3,0.1044595847919139,0.8955404152080861,0.16832649113012887,0.8316735088698711,33.306,15.918
h00,6279418848049494834,p2,0.3,0.203599084863523,0.7964009151364769,0.30887426900584797,0.6911257309941521,27.232,15.986
h00,6279418848049494834,p3,0.3,0.21359047879142717,0.7864095212085729,0.3159154313952302,0.6840845686047698,26.638,16.446
h00,6279418848049494834,p1,1.0,0.09931101173722093,0.9006889882627792,0.15723505007157249,0.8427649499284275,104.036,52.78
h00,6279418848049494834,p2,1.0,0.20345940948677416,0.7965405905132259,0.29270292611095566,0.7072970738890443,90.248,56.016
h00,6279418848049494834,p3,1.0,0.22147849973498462,0.7785215002650154,0.3258547519855167,0.6741452480144833,91.308,56.952
h00,6279972912461099210,p1,0.3,0.10104755238030974,0.8989524476196903,0.18167121103011194,0.8183287889698881,34.424,16.156
h00,6279972912461099210,p2,0.3,0.18659454565578631,0.8134054543442137,0.3064232183937568,0.6935767816062433,33.042,18.006
h00,6279972912461099210,p3,0.3,0.2304273333233925,0.7695726666766075,0.37539196027665267,0.6246080397233472,36.674,20.632
h00,6279972912461099210,p1,1.0,0.09901015729936848,0.9009898427006315,0.16514975705276283,0.8348502429472372,104.434,51.688
h00,6279972912461099210,p2,1.0,0.18009355001094507,0.8199064499890549,0.28394778946286847,0.7160522105371315,105.044,59.826
h00,6279972912461099210,p3,1.0,0.20626291021768914,0.7937370897823108,0.3217501918613457,0.6782498081386543,103.394,60.192
h00,6294659728424314545,p1,0.3,0.09640499605228674,0.9035950039477134,0.1605061578943932,0.8394938421056068,33.47,15.992
h00,6294659728424314545,p2,0.3,0.1956239792260078,0.8043760207739922,0.3053374777142511,0.6946625222857489,30.608,17.458
h00,6294659728424314545,p3,0.3,0.21740055938855182,0.7825994406114483,0.31239810938937673,0.6876018906106232,28.884,18.28
h00,6294659728424314545,p1,1.0,0.09937475587839381,0.9006252441216062,0.17326591769871105,0.826734082301289,93.696,43.678
h00,6294659728424314545,p2,1.0,0.19482690987610027,0.8051730901238998,0.2959077209337287,0.7040922790662715,81.91,47.332
h00,6294659728424314545,p3,1.0,0.21766422325270157,0.7823357767472985,0.33427507845535953,0.6657249215446405,82.986,48.422
h00,6298264654517554389,p1,0.3,0.0856837302006267,0.9143162697993732,0.12236544273579876,0.8776345572642014,27.41,15.504
h00,6298264654517554389,p2,0.3,0.16797883628412608,0.8320211637158739,0.22977122094451818,0.7702287790554818,25.404,16.668
h00,6298264654517554389,p3,0.3,0.21157225331816132,0.7884277466818387,0.28110042385375206,0.7188995761462479,24.99,17.244
h00,6298264654517554389,p1,1.0,0.08644390310684696,0.9135560968931532,0.14034659414271988,0.8596534058572801,103.894,52.496
h00,6298264654517554389,p2,1.0,0.17522352074585185,0.8247764792541482,0.25776359290176126,0.7422364070982387,91.18,56.572
h00,6298264654517554389,p3,1.0,0.21726585765504092,0.7827341423449591,0.31189688537626753,0.6881031146237324,88.914,56.676
h00,6316607662922444508,p1,0.3,0.08698254645019202,0.913017453549808,0.16728290010642952,0.8327170998935706,27.644,11.024
h00,6316607662922444508,p2,0.3,0.1625081247583572,0.8374918752416428,0.2561765195588725,0.7438234804411274,22.858,12.886
h00,6316607662922444508,p3,0.3,0.1993922691647029,0.8006077308352971,0.30705160656337127,0.6929483934366286,26.068,14.634
h00,6316607662922444508,p1,1.0,0.09249461144644969,0.9075053885535503,0.16553080578739895,0.834469194212601,103.396,46.682
h00,6316607662922444508,p2,1.0,0.18702718515114067,0.8129728148488593,0.29425696733859047,0.7057430326614095,92.638,53.412
h00,6316607662922444508,p3,1.0,0.20370715980866164,0.7962928401913384,0.3095253827291689,0.6904746172708311,94.67,56.442
h00,631848876776257220,p1,0.3,0.10489141741957887,0.8951085825804211,0.16778107192944652,0.8322189280705535,30.358,14.494
h00,631848876776257220,p2,0.3,0.16439065833941555,0.8356093416605844,0.2564849214854633,0.7435150785145368,26.63,14.992
h00,631848876776257220,p3,0.3,0.1998307786016017,0.8001692213983982,0.3056317150341918,0.6943682849658082,26.414,15.62
h00,631848876776257220,p1,1.0,0.09674333923411745,0.9032566607658825,0.15667514209356234,0.8433248579064377,110.188,57.246
h00,631848876776257220,p2,1.0,0.17700933537938443,0.8229906646206155,0.2824675304534283,0.7175324695465718,103.168,59.598
h00,631848876776257220,p3,1.0,0.21887402734192557,0.7811259726580745,0.3373122819001956,0.6626877180998043,103.112,62.468
h00,6321062789491697069,p1,0.3,0.08675659928511803,0.913243400714882,0.15486674208144796,0.8451332579185521,28.334,12.782
h00,6321062789491697069,p2,0.3,0.1795754536658406,0.8204245463341595,0.2971581899954191,0.7028418100045809,25.138,13.014
h00,6321062789491697069,p3,0.3,0.2174519126864596,0.7825480873135403,0.35329085804116767,0.6467091419588323,26.224,14.342
h00,6321062789491697069,p1,1.0,0.09805527965395794,0.9019447203460421,0.18144566366993134,0.8185543363300687,89.06,38.518
h00,6321062789491697069,p2,1.0,0.18778925004907643,0.8122107499509237,0.32321041120317157,0.6767895887968284,79.246,40.44
h00,6321062789491697069,p3,1.0,0.21395088187702577,0.7860491181229743,0.3501285839219823,0.6498714160780176,74.124,40.518
h00,6330842358142281215,p1,0.3,0.09131959351925908,0.9086804064807409,0.16180626595626596,0.838193734043734,23.72,10.57
h00,6330842358142281215,p2,0.3,0.16407531582953777,0.8359246841704624,0.27137933161609634,0.7286206683839036,22.06,11.82
h00,6330842358142281215,p3,0.3,0.1775768859413681,0.8224231140586319,0.30442654567654565,0.6955734543234544,22.25,10.924
h00,6330842358142281215,p1,1.0,0.09184546934333881,0.9081545306566611,0.15607741254424162,0.8439225874557584,103.494,50.626
h00,6330842358142281215,p2,1.0,0.17116144914869857,0.8288385508513014,0.26938435604986394,0.730615643950136,92.314,53.478
h00,6330842358142281215,p3,1.0,0.20290850034784091,0.7970914996521592,0.312951348271522,0.6870486517284781,90.484,53.49
h00,6365740906042809987,p1,0.3,0.10186649885330619,0.8981335011466938,0.164444455707691,0.8355555442923092,28.88,13.698
h00,6365740906042809987,p2,0.3,0.21228255489355602,0.7877174451064439,0.31038266811447923,0.6896173318855208,23.69,14.584
h00,6365740906042809987,p3,0.3,0.21431172907279708,0.785688270927203,0.303267131251961,0.6967328687480391,23.084,14.86
h00,6365740906042809987,p1,1.0,0.09771680206531692,0.9022831979346831,0.1647196418795582,0.8352803581204419,95.048,45.71
h00,6365740906042809987,p2,1.0,0.1955897139726884,0.8044102860273117,0.3094372382707629,0.690562761729237,90.682,52.948
h00,6365740906042809987,p3,1.0,0.19907323317306821,0.8009267668269318,0.3068807215701512,0.6931192784298487,86.572,51.176
h00,6369446958740231179,p1,0.3,0.09329667088290904,0.9067033291170911,0.1477333736476353,0.8522666263523646,33.314,18.504
h00,6369446958740231179,p2,0.3,0.19400143122689542,0.8059985687731046,0.28344345072263705,0.716556549277363,29.124,18.48
h00,6369446958740231179,p3,0.3,0.20168642178089938,0.7983135782191007,0.29700593052906615,0.7029940694709338,29.0,18.004
h00,6369446958740231179,p1,1.0,0.09859746365005054,0.9014025363499495,0.15879773861542967,0.8412022613845703,113.45,59.276
h00,6369446958740231179,p2,1.0,0.181064515595049,0.818935484404951,0.2669115917124697,0.7330884082875302,100.496,62.428
h00,6369446958740231179,p3,1.0,0.20754537616902904,0.792454623830971,0.3021693094036988,0.6978306905963013,99.618,64.024
h00,6388046067934644878,p1,0.3,0.09434191114960683,0.9056580888503931,0.16459429617510113,0.8354057038248989,30.758,13.554
h00,6388046067934644878,p2,0.3,0.16032777239586996,0.8396722276041301,0.2767864941388161,0.7232135058611838,28.856,15.316
h00,6388046067934644878,p3,0.3,0.20052120166286203,0.799478798337138,0.28872994590548773,0.7112700540945123,27.214,17.19
h00,6388046067934644878,p1,1.0,0.09456050272087627,0.9054394972791238,0.1492706232200781,0.850729376779922,105.1,53.404
h00,6388046067934644878,p2,1.0,0.17395811584723525,0.8260418841527647,0.2686827997824263,0.7313172002175736,100.56,59.21
h00,6388046067934644878,p3,1.0,0.20135363427285685,0.7986463657271431,0.2941969982983327,0.7058030017016674,96.216,61.34
h00,6390219985221663186,p1,0.3,0.11395288018546824,0.8860471198145317,0.17999745492055494,0.8200025450794451,38.656,21.802
h00,6390219985221663186,p2,0.3,0.1888248032004044,0.8111751967995956,0.25165038313396715,0.7483496168660329,34.996,23.57
h00,6390219985221663186,p3,0.3,0.20400709485580956,0.7959929051441905,0.26203798825572755,0.7379620117442725,32.966,23.946
h00,6390219985221663186,p1,1.0,0.10097821892131405,0.899021781078686,0.15541075727379586,0.8445892427262043,112.172,61.372
h00,6390219985221663186,p2,1.0,0.18143659413184585,0.8185634058681541,0.24948486246560742,0.7505151375343926,100.218,66.41
h00,6390219985221663186,p3,1.0,0.21009516411473605,0.789904835885264,0.2793867561330067,0.7206132438669933,97.158,67.47
h00,6401605579492917020,p1,0.3,0.09705515352540367,0.9029448464745964,0.16788762676092397,0.832112373239076,32.016,15.42
h00,6401605579492917020,p2,0.3,0.19720035568090533,0.8027996443190948,0.2945315564515053,0.7054684435484946,28.778,17.882
h00,6401605579492917020,p3,0.3,0.22148496038996243,0.7785150396100375,0.3172595158068775,0.6827404841931225,29.36,19.012
h00,6401605579492917020,p1,1.0,0.0986577062953225,0.9013422937046776,0.15622397194519042,0.8437760280548097,107.558,56.616
h00,6401605579492917020,p2,1.0,0.1878209244680473,0.8121790755319527,0.27639837816109364,0.7236016218389063,97.462,60.804
h00,6401605579492917020,p3,1.0,0.2242027356554158,0.7757972643445843,0.3186587629082298,0.6813412370917702,94.572,61.33
h00,641636437544024340,p1,0.3,0.10096835731970075,0.8990316426802992,0.16640992340992342,0.8335900765900767,21.932,9.678
h00,641636437544024340,p2,0.3,0.19080375418355294,0.8091962458164471,0.2728052003552004,0.7271947996447996,16.17,9.578
h00,641636437544024340,p3,0.3,0.20590095996269775,0.7940990400373023,0.3262012154512155,0.6737987845487845,18.852,10.4
h00,641636437544024340,p1,1.0,0.09612857841872251,0.9038714215812775,0.1643566095992458,0.8356433904007542,98.032,47.724
h00,641636437544024340,p2,1.0,0.1865714853467437,0.8134285146532564,0.28448926644470146,0.7155107335552987,82.508,49.204
h00,641636437544024340,p3,1.0,0.2077840902186336,0.7922159097813665,0.3092633546486541,0.6907366453513459,84.18,51.092
h00,643982821711063766,p1,0.3,0.09267656461616279,0.9073234353838372,0.14738673353650134,0.8526132664634987,33.562,16.714
h00,643982821711063766,p2,0.3,0.18693146654534992,0.81306853345465,0.2935771241607438,0.7064228758392562,33.014,19.448
h00,643982821711063766,p3,0.3,0.18957298050831062,0.8104270194916894,0.30208970330129037,0.6979102966987097,34.202,20.354
h00,643982821711063766,p1,1.0,0.09462820278814295,0.905371797211857,0.1450132951684916,0.8549867048315084,123.2,66.17
h00,643982821711063766,p2,1.0,0.18163549360222317,0.8183645063977769,0.2675575050303107,0.7324424949696893,110.494,69.986
h00,643982821711063766,p3,1.0,0.20061964791938158,0.7993803520806184,0.2926369926807199,0.70736300731928,112.348,72.84
h00,647443937031552221,p1,0.3,0.10746833349400137,0.8925316665059986,0.16748401760815276,0.8325159823918473,33.738,18.038
h00,647443937031552221,p2,0.3,0.1956296177723101,0.8043703822276899,0.29466646138519204,0.705333538614808,29.798,18.16
h00,647443937031552221,p3,0.3,0.20188441559709233,0.7981155844029076,0.2887705561130215,0.7112294438869786,28.98,18.946
h00,647443937031552221,p1,1.0,0.1030291592265082,0.8969708407734919,0.17185965461942035,0.8281403453805797,126.51,64.544
h00,647443937031552221,p2,1.0,0.19222440458272683,0.8077755954172733,0.29496073898706765,0.7050392610129324,115.966,69.506
h00,647443937031552221,p3,1.0,0.20671318486923854,0.7932868151307614,0.30356272711234716,0.6964372728876529,114.252,72.974
h00,6503596935745530043,p1,0.3,0.08349435955590136,0.9165056404440987,0.13789740422975716,0.862102595770243,29.532,14.406
h00,6503596935745530043,p2,0.3,0.1575614351620091,0.842438564837991,0.25186223014171927,0.7481377698582807,26.102,14.316
h00,6503596935745530043,p3,0.3,0.21600501239069955,0.7839949876093005,0.3404404941463765,0.6595595058536234,26.304,14.938
h00,6503596935745530043,p1,1.0,0.09052961414643579,0.9094703858535642,0.16326800832750824,0.8367319916724919,107.78,48.418
h00,6503596935745530043,p2,1.0,0.17165949746106424,0.8283405025389358,0.2986639040638327,0.7013360959361673,104.194,53.932
h00,6503596935745530043,p3,1.0,0.20864453416336945,0.7913554658366305,0.3370092346222568,0.6629907653777432,100.0,57.28
h00,6506553296870930074,p1,0.3,0.0990186368724197,0.9009813631275803,0.1317170288992478,0.8682829711007524,38.432,24.924
h00,6506553296870930074,p2,0.3,0.19522907663481812,0.8047709233651819,0.25582665898310175,0.7441733410168984,38.07,27.26
h00,6506553296870930074,p3,0.3,0.2153166881462515,0.7846833118537486,0.277658488959959,0.7223415110400411,37.974,27.466
h00,6506553296870930074,p1,1.0,0.09624803471769258,0.9037519652823074,0.15199706113520162,0.8480029388647984,118.164,62.6
h00,6506553296870930074,p2,1.0,0.19281858927768009,0.80718141072232,0.28126656074890455,0.7187334392510955,104.986,66.834
h00,6506553296870930074,p3,1.0,0.20858620231527153,0.7914137976847285,0.30468698161744207,0.6953130183825579,104.578,66.128
