pop,tau,A_per_cM_mean_all,A_per_cM_mean_nonzero,A_proportion_mean,B_per_cM_mean_all,B_per_cM_mean_nonzero,B_proportion_mean,C_per_cM_mean_all,C_per_cM_mean_nonzero,C_proportion_mean,Non-ROH_per_cM_mean_all,Non-ROH_per_cM_mean_nonzero,Non-ROH_proportion_mean,hXX,simID
p3,0.9,0.032173349206013065,0.032173349206013065,0.3019437868983495,0.04720776644784758,0.04730237119022803,0.14775084830762092,0.06711233007792593,0.14897462281034105,0.011843057284600576,0.007532553825497529,0.007532553825497529,0.5384623075094289,h00,1021574717937228960
p3,1.0,0.02493684279510691,0.02493684279510691,0.3102167383440393,0.03882074113773749,0.03889853821416582,0.15440415091476908,0.06763768577102079,0.15014079698622199,0.012635978793719126,0.005034484232583976,0.005034484232583976,0.5227431319474726,h00,1021574717937228960
p3,1.1,0.019411294613745626,0.019411294613745626,0.31739427056969066,0.032056047663583685,0.03212028824006381,0.16022533872122896,0.06838023883965841,0.15178910160012085,0.013327812306367138,0.0033396957971476454,0.0033396957971476454,0.5090525784027132,h00,1021574717937228960
p3,1.2,0.015230399952496731,0.015230399952496731,0.3234980883123065,0.026648052590709636,0.026701455501713062,0.16524481274148103,0.06931294851687557,0.15385951209240512,0.013921937288009521,0.0022076253175122612,0.0022076253175122612,0.49733516165820296,h00,1021574717937228960
p3,1.3,0.012072732230274968,0.012072732230274968,0.32860288691610334,0.02233108457188605,0.022375836244374798,0.16953366773582343,0.0704177653263507,0.1563119625925587,0.014426749146180197,0.0014581166391306633,0.0014581166391306633,0.487436696201893,h00,1021574717937228960
p1,0.7,0.03810833317594573,0.03818470258110795,0.18326382560401078,0.07675220059107925,0.0983387570073203,0.06953595539350282,0.11499359325438797,0.17701260984102418,0.021451901068477924,0.009033849913321084,0.009033849913321084,0.7257483179340085,h00,1026591750036320836
p1,0.8,0.025603008676221527,0.025654317310843215,0.19430011509816064,0.05496219750311689,0.07042031555086851,0.0766717298123751,0.09925577109599927,0.15278697348485282,0.023925790878483982,0.0048006473950656225,0.0048006473950656225,0.7051023642109804,h00,1026591750036320836
p1,0.9,0.017161071318027722,0.017195462242512748,0.20418536374929522,0.03871672617419849,0.04960580541069182,0.08303272912968418,0.08493206961136382,0.13073812962648138,0.026153060509805502,0.002475084360166619,0.002475084360166619,0.686628846611215,h00,1026591750036320836
p1,1.0,0.01165092128256204,0.011674269822206453,0.2128229932891787,0.027221106156694777,0.034877042263265184,0.08853654316321448,0.0727736728337903,0.11202239526100304,0.02811991004654359,0.0012648056181136986,0.0012648056181136986,0.6705205535010632,h00,1026591750036320836
p1,1.1,0.008068939928044163,0.008085110148340844,0.22024620794182323,0.019258093669858322,0.024674432514505976,0.09320887352751901,0.06274514881879541,0.09658522908061765,0.029825812899061374,0.0006509143443988104,0.0006509143443988104,0.6567191056315964,h00,1026591750036320836
p1,1.2,0.0057108908324736765,0.005722335503480638,0.22656247399039217,0.013762317597565302,0.017632969421880543,0.09713107788874152,0.05452541007529882,0.08393237281253862,0.03128258459836703,0.00034160130743998495,0.00034160130743998495,0.6450238635224992,h00,1026591750036320836
p1,1.3,0.004126772263953788,0.004135042348651091,0.23191153748581866,0.009948685068050113,0.012746752743439206,0.10040501024726656,0.047757722329108035,0.07351469616952586,0.032511530148707585,0.0001847398677935767,0.0001847398677935767,0.6351719221182073,h00,1026591750036320836
p2,0.7,0.02627269883484367,0.02627269883484367,0.231047044388386,0.04098440232175841,0.04165081536764066,0.09833412435848381,0.06464913761689221,0.09344738982805328,0.014142826848158126,0.010192275560655998,0.010192275560655998,0.6564760044049721,h00,1026591750036320836
p2,0.8,0.015523046992458699,0.015523046992458699,0.2366622230370123,0.027710577816042904,0.02816115631711677,0.10319654897932982,0.047354847139622895,0.06844927904727309,0.015296917372911558,0.0055498207134949944,0.0055498207134949944,0.6448443106107463,h00,1026591750036320836
p2,0.9,0.008938667417034488,0.008938667417034488,0.2416847334399235,0.018863763904957927,0.019170491773331227,0.10760649763580128,0.034555852638003315,0.04994891426765934,0.01629651407917764,0.00292270745549195,0.00292270745549195,0.6344122548450976,h00,1026591750036320836
p2,1.0,0.005104437299241741,0.005104437299241741,0.2460588797778599,0.013149235789459184,0.01336304450148291,0.11146858428976045,0.02543955032633599,0.036771713653522026,0.01714786935200023,0.0015150980997875162,0.0015150980997875162,0.6253246665803794,h00,1026591750036320836
