hXX,simID,pop,tau,subset_value,Total_V_G,Total_V_A,Total_V_D,Total_cov,Total_check,ROH_V_G,Non_ROH_V_G,ROH_cov,ROH_check
h00,1059344429161942577,p1,0.9,0.3,0.302908346196691,0.041053689636567,0.2632845129310002,-0.0014298563708765,-3.3306690738754696e-16,0.2874967309895437,0.0098249344655544,0.0027933403707963,-1.1102230246251563e-16
h00,1059344429161942577,p1,1.0,0.3,0.2949235907992987,0.0375074895764411,0.2585698525197614,-0.0011537512969038,0.0,0.2861710573122561,0.0050911828137758,0.0018306753366333,5.551115123125783e-17
h00,1059344429161942577,p1,1.1,0.3,0.2779105360136777,0.0340892080112881,0.2445421717709367,-0.0007208437685471,-1.1102230246251563e-16,0.2729360254277077,0.0025729894855175,0.0012007605502262,0.0
h00,1059344429161942577,p1,1.2,0.3,0.2555096224227396,0.0306989899135216,0.225156789084562,-0.0003461565753444,-3.8857805861880484e-16,0.2525850326628637,0.0012879228372791,0.0008183334612983,0.0
h00,1059344429161942577,p1,1.3,0.3,0.2303328855683933,0.0273364321290252,0.2030887002362152,-9.224679684729312e-05,-2.498001805406602e-16,0.2285078922522368,0.0006452571132175,0.0005898681014695,1.1102230246251563e-16
h00,1059344429161942577,p2,0.7,0.3,0.3479672493158932,0.1038274309178551,0.2396188658375289,0.004520952560509,-5.551115123125783e-17,0.3149914750005644,0.0212512455739744,0.0058622643706771,-5.551115123125783e-17
h00,1059344429161942577,p2,0.8,0.3,0.3110116920317502,0.0845892813344232,0.2250423468186476,0.0013800638786794,1.1102230246251563e-16,0.2900844585678884,0.0127432183600235,0.0040920075519191,-5.551115123125783e-17
h00,1059344429161942577,p2,0.9,0.3,0.2531398856856802,0.063705247629192,0.1903779364298569,-0.0009432983733687,0.0,0.2409406941675131,0.0070154499973821,0.0025918707603924,5.551115123125783e-17
h00,1059344429161942577,p2,1.0,0.3,0.1938926735231096,0.0457793760508064,0.1501865459920542,-0.002073248519751,-5.551115123125783e-17,0.1871000922125098,0.0036737290276342,0.0015594261414827,2.775557561562892e-17
h00,1059344429161942577,p2,1.1,0.3,0.143347168210241,0.0321478492462969,0.1135103001150691,-0.0023109811511251,2.775557561562892e-17,0.1396205552051796,0.0018772609488195,0.0009246760281208,0.0
h00,1059344429161942577,p2,1.2,0.3,0.1038133492122246,0.0223504409347354,0.0835407340566638,-0.0020778257791747,-4.163336342344337e-17,0.1017584415069887,0.000949665402628,0.0005526211513038,-4.163336342344337e-17
h00,1059344429161942577,p2,1.3,0.3,0.0742170713139973,0.0154759771303663,0.0604159913466797,-0.0016748971630487,0.0,0.0730649106150167,0.0004795225808514,0.0003363190590645,0.0
h00,1059344429161942577,p3,0.7,0.3,0.1427507443938676,0.0628547665047704,0.0913187085957431,-0.0114227307066458,8.326672684688674e-17,0.0978361802187023,0.0269012050694415,0.0090066795528618,2.775557561562892e-17
h00,1059344429161942577,p3,0.8,0.3,0.1012135717025174,0.0413760240538042,0.0683229466914656,-0.0084853990427524,0.0,0.0723262107321639,0.0164851427449682,0.0062011091126925,-2.775557561562892e-17
h00,1059344429161942577,p3,0.9,0.3,0.0639622404017523,0.0245326668852536,0.0449198549843582,-0.0054902814678594,0.0,0.0472702011927844,0.0091455403264802,0.0037732494412438,-1.3877787807814457e-17
h00,1059344429161942577,p3,1.0,0.3,0.0373421601780201,0.0135794197390981,0.0269832871736474,-0.0032205467347254,-6.938893903907228e-18,0.028368585223765,0.0047479742510495,0.0021128003516027,6.938893903907228e-18
h00,1059344429161942577,p3,1.1,0.3,0.0207218799986673,0.0072128908929791,0.0152778037705085,-0.0017688146648203,0.0,0.0161108588084525,0.0023645474554358,0.0011232368673894,-3.469446951953614e-18
h00,1059344429161942577,p3,1.2,0.3,0.0111263667148887,0.0037374931484778,0.0083178508365978,-0.0009289772701869,-6.938893903907228e-18,0.0088245131228543,0.00114584571049,0.0005780039407721,-1.734723475976807e-18
h00,1059344429161942577,p3,1.3,0.3,0.0058417155154322,0.0019065370899167,0.0044079525548302,-0.0004727741293147,0.0,0.0047150379197736,0.0005444597105896,0.0002911089425344,1.734723475976807e-18
h00,1059344429161942577,p1,0.7,1.0,0.9830830149660458,0.2347412679814282,0.7895654221522913,-0.0412236751676739,-1.1102230246251563e-16,0.9225946566673972,0.0661995229693961,-0.0028555823353738,-3.3306690738754696e-16
h00,1059344429161942577,p1,0.8,1.0,1.1001711511305723,0.2587878740160695,0.8836891150704362,-0.0423058379559326,6.661338147750939e-16,1.0560149386288915,0.0419581693785243,0.0010990215615782,0.0
h00,1059344429161942577,p1,0.9,1.0,1.1253008321897162,0.2636735875605827,0.9016198710716756,-0.0399926264425426,-6.661338147750939e-16,1.093308734506022,0.024970939805992,0.003510578938851,-2.220446049250313e-16
h00,1059344429161942577,p1,1.0,1.0,1.078454320303234,0.252394521630212,0.8621427832783654,-0.036082984605344,-6.661338147750939e-16,1.055075248154101,0.0145109713303896,0.0044340504093717,2.220446049250313e-16
h00,1059344429161942577,p1,1.1,1.0,0.990251047916594,0.2312296840929684,0.7908554354931456,-0.03183407166952,-2.220446049250313e-16,0.9730010389787056,0.0084370384682466,0.0044064852348209,-2.220446049250313e-16
h00,1059344429161942577,p1,1.2,1.0,0.883820733698913,0.2054387766724933,0.7061474878897527,-0.0277655308633334,-3.3306690738754696e-16,0.8710155160535589,0.0049564881500628,0.0039243647476457,2.220446049250313e-16
h00,1059344429161942577,p1,1.3,1.0,0.7733731273603589,0.1785130400959308,0.6188798739177808,-0.0240197866533534,-7.771561172376097e-16,0.7638291592696812,0.002948544015782,0.0032977120374478,0.0
h00,1059344429161942577,p2,0.7,1.0,0.6223337983737766,0.20149549350228,0.4559931088058368,-0.0351548039343403,0.0,0.5348030364201409,0.0727367518088688,0.0073970050723832,-2.220446049250313e-16
h00,1059344429161942577,p2,0.8,1.0,0.5483109977996133,0.1577301039967052,0.4217812037888843,-0.0312003099859762,0.0,0.4931773613685487,0.0440064464482285,0.005563594991418,0.0
h00,1059344429161942577,p2,0.9,1.0,0.4480651138400434,0.1154895882412199,0.3574418028022562,-0.0248662772034327,-5.551115123125783e-17,0.4164802766002676,0.0238317853768082,0.0038765259314837,-5.551115123125783e-17
h00,1059344429161942577,p2,1.0,1.0,0.3480942295449922,0.08154992733281,0.2849538033030341,-0.0184095010908519,-5.551115123125783e-17,0.330904565533852,0.0120353812911702,0.0025771413599849,0.0
h00,1059344429161942577,p2,1.1,1.0,0.261952432241349,0.05669405301414,0.2182930477479852,-0.0130346685207763,-5.551115123125783e-17,0.2527576594607975,0.0058569442890455,0.0016689142457529,0.0
h00,1059344429161942577,p2,1.2,1.0,0.1929879834804709,0.0391855564556454,0.1627971911072522,-0.0089947640824267,-8.326672684688674e-17,0.1880521363826481,0.0028062778206136,0.0010647846386045,-5.551115123125783e-17
h00,1059344429161942577,p2,1.3,1.0,0.1399890974186302,0.0270221400675071,0.119083805772249,-0.006116848421126,0.0,0.1372995356007688,0.0013424502337406,0.0006735557920603,0.0
h00,1059344429161942577,p3,0.7,1.0,0.952637953052172,0.4331086862963922,0.4844520687014513,0.0350771980543285,0.0,0.7470521827353183,0.2001854049079283,0.0027001827044627,0.0
h00,1059344429161942577,p3,0.8,1.0,1.1402236497293723,0.5359743865291349,0.5333794917044437,0.0708697714957941,2.220446049250313e-16,0.9740872459052732,0.1716492610566719,-0.002756428616286,4.440892098500626e-16
h00,1059344429161942577,p3,0.9,1.0,1.3433901746914827,0.673147751023614,0.5720364829736203,0.0982059406942485,2.220446049250313e-16,1.2131259182632588,0.1396052379398931,-0.0046704907558343,4.440892098500626e-16
h00,1059344429161942577,p3,1.0,1.0,1.5467521409650338,0.8266554655514996,0.6077816347792658,0.1123150406342687,4.440892098500626e-16,1.4461793374525422,0.1092931030274624,-0.0043601497574852,4.440892098500626e-16
h00,1059344429161942577,p3,1.1,1.0,1.741801800822944,0.9819999650463312,0.6450495132652692,0.1147523225113455,2.220446049250313e-15,1.6649368301593956,0.0832191122154421,-0.0031770707759472,-4.440892098500626e-16
h00,1059344429161942577,p3,1.2,1.0,1.9234748880998729,1.130031756042457,0.6843031475451158,0.1091399845123013,1.7763568394002505e-15,1.8652318134367465,0.0619905882653174,-0.0018737568010955,2.220446049250313e-16
h00,1059344429161942577,p3,1.3,1.0,2.0883614979758334,1.265466243265486,0.724012863399506,0.0988823913108401,-1.3322676295501878e-15,2.044489626558049,0.0453514509534574,-0.0007397897678365,-4.440892098500626e-16
h00,1061286463616756465,p1,0.7,0.3,0.1980031675719354,0.1010371646915233,0.0980740213931964,-0.0011080185127844,-8.326672684688674e-17,0.1813904234877909,0.0160275056606295,0.0002926192117574,-2.775557561562892e-17
h00,1061286463616756465,p1,0.8,0.3,0.2044506722963539,0.1138782453165883,0.0914540399642764,-0.0008816129845108,-2.775557561562892e-17,0.195674977098023,0.0084829436552909,0.0001463757715199,0.0
h00,1061286463616756465,p1,0.9,0.3,0.2010430969035505,0.1186532689110384,0.0828433183217693,-0.0004534903292574,-8.326672684688674e-17,0.1967565011035763,0.0040526407473772,0.0001169775262984,5.551115123125783e-17
h00,1061286463616756465,p1,1.0,0.3,0.1891242109921269,0.1160132252702353,0.0731896491920691,-7.86634701776039e-05,0.0,0.1870402405225973,0.001809399169343,0.0001372856500932,0.0
h00,1061286463616756465,p1,1.1,0.3,0.1719398604074535,0.1083996912980525,0.0633812405290922,0.0001589285803086,-5.551115123125783e-17,0.1708371378853687,0.0007795489959173,0.0001615867630837,0.0
h00,1061286463616756465,p1,1.2,0.3,0.1524839298262721,0.0981702612575278,0.0540404789425758,0.0002731896261684,-5.551115123125783e-17,0.1518038883374136,0.0003342239505916,0.0001729087691334,2.775557561562892e-17
h00,1061286463616756465,p1,1.3,0.3,0.1328196426303514,0.0869923001854241,0.0455220620095453,0.000305280435382,0.0,0.132331156746241,0.0001479030611084,0.0001702914115009,2.775557561562892e-17
h00,1061286463616756465,p2,0.7,0.3,0.0769806433212895,0.0247578777781395,0.0496724454308473,0.0025503201123027,2.775557561562892e-17,0.0507084098593972,0.0223977394659856,0.0019372469979533,1.3877787807814457e-17
h00,1061286463616756465,p2,0.8,0.3,0.0486341184528147,0.0144672173474708,0.0331044155323705,0.0010624855729733,0.0,0.0345912162372433,0.0119566700358227,0.0010431160898743,6.938893903907228e-18
h00,1061286463616756465,p2,0.9,0.3,0.0290072701274907,0.0077528189129224,0.0209540435289098,0.0003004076856583,0.0,0.0222909953754106,0.0057062326967639,0.000505021027658,3.469446951953614e-18
h00,1061286463616756465,p2,1.0,0.3,0.0170271057551733,0.003981756685421,0.0130418438167233,3.5052530289924427e-06,0.0,0.0140516338330647,0.0025186583937362,0.0002284067641862,3.469446951953614e-18
h00,1061286463616756465,p2,1.1,0.3,0.0101122677557686,0.002035854436178,0.0081504801205862,-7.406680099561689e-05,1.734723475976807e-18,0.0088563769099662,0.0010563597747634,9.976553551946953e-05,1.734723475976807e-18
h00,1061286463616756465,p2,1.2,0.3,0.0061458901741341,0.0010649707342959,0.005153347517579,-7.242807774084717e-05,8.673617379884035e-19,0.0056307109464654,0.0004287188404567,4.32301936059686e-05,-8.673617379884035e-19
h00,1061286463616756465,p2,1.3,0.3,0.0038223340194045,0.0005788512683163,0.0032953527045477,-5.186995345954526e-05,-8.673617379884035e-19,0.003614005079606,0.0001703129143317,1.9008012733388757e-05,4.336808689942019e-19
h00,1061286463616756465,p3,0.7,0.3,0.3092490164868797,0.1005023955918245,0.1913722623238142,0.0173743585712409,0.0,0.143182260552114,0.1526898891854076,0.006688433374679,5.551115123125783e-17
h00,1061286463616756465,p3,0.8,0.3,0.2969918322179827,0.0848294857446701,0.1978906352503622,0.0142717112229503,-5.551115123125783e-17,0.1426249143912798,0.1461598776297204,0.0041035200984913,1.6653345369377348e-16
h00,1061286463616756465,p3,0.9,0.3,0.2760119799541947,0.0716993627884372,0.1932714231853342,0.0110411939804232,-5.551115123125783e-17,0.135455536265803,0.1359664808204451,0.0022949814339732,-5.551115123125783e-17
h00,1061286463616756465,p3,1.0,0.3,0.2495681375786623,0.0609373749091917,0.1804136762562655,0.008217086413205,2.775557561562892e-17,0.1238485962720517,0.1233136816842471,0.0012029298111816,-5.551115123125783e-17
h00,1061286463616756465,p3,1.1,0.3,0.2210412731684304,0.0519665363973447,0.1631005357007711,0.0059742010703146,1.1102230246251563e-16,0.1102383194443631,0.1095980351614132,0.000602459281327,0.0
h00,1061286463616756465,p3,1.2,0.3,0.1928129083857595,0.0443173781241263,0.1442138933346281,0.0042816369270051,2.775557561562892e-17,0.0963314690285044,0.0958979586510713,0.0002917403530919,2.775557561562892e-17
h00,1061286463616756465,p3,1.3,0.3,0.1662535920976476,0.0377011549329435,0.1255133055161051,0.0030391316485989,2.775557561562892e-17,0.0830852503210407,0.0828915556261137,0.0001383930752466,2.775557561562892e-17
h00,1061286463616756465,p1,0.7,1.0,1.6755930627453417,0.3773879014635649,1.345806843988668,-0.0476016827068911,2.220446049250313e-16,1.5968116440807418,0.0820739588349188,-0.0016462700851593,2.220446049250313e-16
h00,1061286463616756465,p1,0.8,1.0,1.99579490520754,0.4380984281023741,1.6069158524554656,-0.0492193753502996,4.440892098500626e-16,1.949189882713656,0.0474203810269985,-0.0004076792665575,-2.220446049250313e-16
h00,1061286463616756465,p1,0.9,1.0,2.2512907059509013,0.4818349319015843,1.8195462564143243,-0.050090482365007,4.440892098500626e-16,2.2231115626759803,0.025969532136878,0.0011048055690213,-4.440892098500626e-16
h00,1061286463616756465,p1,1.0,1.0,2.4370082266561863,0.5064899820395544,1.981415912031068,-0.0508976674144361,0.0,2.417800286115138,0.0139332209060449,0.0026373598175014,-8.881784197001252e-16
h00,1061286463616756465,p1,1.1,1.0,2.5681176121716747,0.5163862068245325,2.103588172557842,-0.0518567672107019,-2.220446049250313e-15,2.5526336578584856,0.0075470424637306,0.0039684559247291,-4.440892098500626e-16
h00,1061286463616756465,p1,1.2,1.0,2.661802069025277,0.5166823504455247,2.197993086245567,-0.0528733676658158,-8.881784197001252e-16,2.647539041732992,0.0042440274145125,0.0050094999388867,4.440892098500626e-16
h00,1061286463616756465,p1,1.3,1.0,2.730767553902844,0.5112804856778236,2.273254053662035,-0.053766985437013,1.3322676295501878e-15,2.716681993401015,0.0025492580685415,0.0057681512166435,0.0
h00,1061286463616756465,p2,0.7,1.0,0.6125184808861861,0.2055389855893963,0.4352746487705108,-0.0282951534737211,-1.1102230246251563e-16,0.4873049381996335,0.0953516453283508,0.0149309486791008,0.0
h00,1061286463616756465,p2,0.8,1.0,0.4539214726635853,0.1405461529764362,0.3401287806728416,-0.0267534609856924,-5.551115123125783e-17,0.3775531360262689,0.0577822195889868,0.0092930585241647,-1.1102230246251563e-16
h00,1061286463616756465,p2,0.9,1.0,0.3182112803316453,0.0897227778990151,0.2498432860853412,-0.021354783652711,-5.551115123125783e-17,0.2755677576275028,0.0321104464569747,0.0052665381235839,0.0
h00,1061286463616756465,p2,1.0,1.0,0.2173642607833373,0.055264450678643,0.1774623561123604,-0.0153625460076661,2.775557561562892e-17,0.1949501061885848,0.0168144687469281,0.0027998429239121,0.0
h00,1061286463616756465,p2,1.1,1.0,0.1476751450553857,0.0337325110601354,0.1243297238050951,-0.0103870898098447,5.551115123125783e-17,0.1363293040147697,0.0084819994066864,0.0014319208169647,0.0
h00,1061286463616756465,p2,1.2,1.0,0.1008185699816971,0.0207615937563908,0.0868310568569611,-0.0067740806316549,-2.775557561562892e-17,0.0951998131145617,0.004182548119131,0.0007181043740021,-1.3877787807814457e-17
h00,1061286463616756465,p2,1.3,1.0,0.0693911369646546,0.0130051712622326,0.0607140920004714,-0.0043281262980495,0.0,0.0666395197558729,0.0020341451800242,0.0003587360143787,1.3877787807814457e-17
h00,1061286463616756465,p3,0.7,1.0,0.6668105245018703,0.230390750694563,0.4298715559584851,0.0065482178488221,1.1102230246251563e-16,0.3920870922206485,0.2284768924038572,0.0231232699386822,0.0
h00,1061286463616756465,p3,0.8,1.0,0.5410424349257054,0.1691069163411419,0.372052473195501,-0.0001169546109378,-2.220446049250313e-16,0.317797613451118,0.1939472255414896,0.0146487979665487,-1.1102230246251563e-16
h00,1061286463616756465,p3,0.9,1.0,0.4329244790789578,0.1238439880012744,0.3120528694758228,-0.0029723783981395,-1.6653345369377348e-16,0.2509269778587054,0.1644596351734199,0.0087689330234161,-5.551115123125783e-17
h00,1061286463616756465,p3,1.0,1.0,0.3477653015753323,0.0927885141076011,0.2585680083809731,-0.003591220913242,-1.1102230246251563e-16,0.1976780611297618,0.1397984044208454,0.0051444180123625,5.551115123125783e-17
h00,1061286463616756465,p3,1.1,1.0,0.2823069613260737,0.0716439982659026,0.2139390844288818,-0.0032761213687105,2.220446049250313e-16,0.1572298081383913,0.1190172726211774,0.0030299402832525,1.1102230246251563e-16
h00,1061286463616756465,p3,1.2,1.0,0.2314251808477442,0.0567574009225577,0.1773819456945682,-0.0027141657693816,1.1102230246251563e-16,0.1265417888264613,0.1012613280585778,0.0018110319813524,-5.551115123125783e-17
h00,1061286463616756465,p3,1.3,1.0,0.1909573833492953,0.0457684911339474,0.1473616472987432,-0.0021727550833952,8.326672684688674e-17,0.1028108268698496,0.0859445207887719,0.0011010178453369,5.551115123125783e-17
h00,1077681494354284445,p1,0.7,0.3,0.2630394374054974,0.0492184746321033,0.2065191134339577,0.0073018493394364,1.1102230246251563e-16,0.2451581015493674,0.0146472163001182,0.0016170597780059,1.1102230246251563e-16
h00,1077681494354284445,p1,0.8,0.3,0.2492931658644688,0.044204923913724,0.1987085336176181,0.0063797083331267,1.3877787807814454e-16,0.2394641597794872,0.0079995120849187,0.0009147470000314,1.1102230246251563e-16
h00,1077681494354284445,p1,0.9,0.3,0.2217077717303442,0.038260651333424,0.1786656074999432,0.0047815128969769,0.0,0.216585358914097,0.0040693701444446,0.0005265213359012,-2.775557561562892e-17
h00,1077681494354284445,p1,1.0,0.3,0.1905823814364796,0.0324660300144422,0.1548243661547482,0.003291985267289,-8.326672684688674e-17,0.1878742288573185,0.0020192572815602,0.0003444476488004,2.775557561562892e-17
h00,1077681494354284445,p1,1.1,0.3,0.1606297833031395,0.0271899422362785,0.131273563663628,0.0021662774032328,-8.326672684688674e-17,0.1591161721257031,0.000999147718217,0.0002572317296096,-1.1102230246251563e-16
h00,1077681494354284445,p1,1.2,0.3,0.1335211011386653,0.022521740613493,0.1096074511536591,0.0013919093715132,2.775557561562892e-17,0.1326096548750533,0.000497155126675,0.0002071455684685,5.551115123125783e-17
h00,1077681494354284445,p1,1.3,0.3,0.1097594235661229,0.0184709636873361,0.0904049659562852,0.0008834939225014,-4.163336342344337e-17,0.1091672082177765,0.0002497056907763,0.0001712548287849,0.0
h00,1077681494354284445,p2,0.7,0.3,0.0627221008483464,0.0162120881836577,0.0438002191056762,0.0027097935590124,-1.3877787807814457e-17,0.0464264092433971,0.0142039150114983,0.0010458882967255,0.0
h00,1077681494354284445,p2,0.8,0.3,0.0384015002068021,0.0083202669700264,0.028802227082006,0.0012790061547696,1.3877787807814457e-17,0.0304726850772937,0.0070164239148142,0.000456195607347,6.938893903907228e-18
h00,1077681494354284445,p2,0.9,0.3,0.0215280519219496,0.0040007394404158,0.0169944742541918,0.0005328382273419,1.0408340855860844e-17,0.0180082348179786,0.0031641338906594,0.0001778416066558,0.0
