hXX,simID,pop,tau,Total_V_G,less_than_0_001_V_G,between_0_001_and_0_01_V_G,more_than_0_01_V_G,Covariance,Sum_Check (%)
h00,1152801672532746091,European,1.0,3.8409511297266715e-06,0.0,6.268125158211378e-07,3.1850149389172488e-06,1.4561837494142313e-08,100.0
h00,1152801672532746091,European,1.1,1.5068148025390308e-06,0.0,2.747964050303651e-07,1.2236101437730108e-06,4.2041268678271135e-09,99.99999999999996
h00,1152801672532746091,European,1.2,6.11582358306936e-07,0.0,1.2085251945797682e-07,4.885107029515091e-07,1.1095679487249822e-09,99.99999999999997
h00,1152801672532746091,European,1.3,2.548291525111885e-07,0.0,5.327723368404568e-08,2.0106618044824764e-07,2.42869189447659e-10,100.00000000000004
h00,1152801672532746091,East Asian,0.7,0.00023613269025507083,0.0,0.0,0.00023613269025507088,0.0,100.00000000000003
h00,1152801672532746091,East Asian,0.8,0.00010409346404679042,0.0,0.0,0.00010409346404679041,0.0,99.99999999999999
h00,1152801672532746091,East Asian,0.9,4.9863759179191144e-05,0.0,0.0,4.986375917919113e-05,0.0,99.99999999999999
h00,1152801672532746091,East Asian,1.0,2.543073781302088e-05,0.0,0.0,2.543073781302088e-05,0.0,100.0
h00,1152801672532746091,East Asian,1.1,1.3555097364352881e-05,0.0,0.0,1.3555097364352886e-05,0.0,100.00000000000004
h00,1152801672532746091,East Asian,1.2,7.444302120063408e-06,0.0,0.0,7.44430212006341e-06,0.0,100.00000000000003
h00,1152801672532746091,East Asian,1.3,4.170456164185452e-06,0.0,0.0,4.170456164185452e-06,0.0,100.0
h00,1159453151904288212,African,0.7,0.00014072121249577012,0.0,1.214084841501912e-09,0.0001407137557363464,3.1213372910920645e-09,99.99999999999999
h00,1159453151904288212,African,0.8,6.678058215910393e-05,0.0,1.570859964251674e-10,6.677995072395839e-05,2.371745745790351e-10,100.00000000000004
h00,1159453151904288212,African,0.9,3.314981172600209e-05,0.0,2.0324782444661538e-11,3.314983567588085e-05,-2.2137330595133103e-11,100.00000000000004
h00,1159453151904288212,African,1.0,1.6898228190355385e-05,0.0,2.629749250879999e-12,1.6898261507242933e-05,-1.7973318402504945e-11,99.99999999999997
h00,1159453151904288212,African,1.1,8.750521013965003e-06,0.0,3.402536357440976e-13,8.750533548126695e-06,-6.437207662324356e-12,100.00000000000004
h00,1159453151904288212,African,1.2,4.57528525426215e-06,0.0,4.4024173254669176e-14,4.575289056093522e-06,-1.9229277720127722e-12,100.00000000000001
h00,1159453151904288212,African,1.3,2.4072388433978154e-06,0.0,5.69612673357228e-15,2.407239905264741e-06,-5.337815259352082e-13,100.00000000000001
h00,1159453151904288212,European,0.7,7.048838379177009e-05,0.0,3.2926701575790926e-06,6.803224296019629e-05,-4.182646630026398e-07,100.00000000000001
h00,1159453151904288212,European,0.8,2.344595804111362e-05,0.0,1.3179774354984165e-06,2.2397880277846183e-05,-1.3494983611548263e-07,100.00000000000006
h00,1159453151904288212,European,0.9,8.178289676472178e-06,0.0,5.275549743373455e-07,7.738822901559863e-06,-4.404409971251575e-08,99.99999999999997
h00,1159453151904288212,European,1.0,2.9625243710993485e-06,0.0,2.1116769032000012e-07,2.7805349180709358e-06,-1.4589118645793565e-08,100.00000000000001
h00,1159453151904288212,European,1.1,1.1048017840230426e-06,0.0,8.452539660173707e-08,1.0301026918707692e-06,-4.913152224731887e-09,99.99999999999999
h00,1159453151904288212,European,1.2,4.211212684544929e-07,0.0,3.383350293718823e-08,3.90654840769411e-07,-1.6835376260531767e-09,100.0
h00,1159453151904288212,European,1.3,1.6315635474391703e-07,0.0,1.3542745340720425e-08,1.507876554510248e-07,-5.870230239141172e-10,99.99999999999997
h00,1159453151904288212,East Asian,0.7,3.5927007568506616e-05,0.0,3.335327402338037e-10,3.5933560720320005e-05,-3.443342276810173e-09,100.0
h00,1159453151904288212,East Asian,0.8,1.1467713722309485e-05,0.0,3.588130697526222e-11,1.146882397582956e-05,-5.730674135263718e-10,100.0
h00,1159453151904288212,East Asian,0.9,4.046287961975168e-06,0.0,3.860095381792207e-12,4.046474136907314e-06,-9.501751376364184e-11,100.0
h00,1159453151904288212,East Asian,1.0,1.5609516770297507e-06,0.0,4.152673804999999e-13,1.560982864257796e-06,-1.5801247712887373e-11,100.0
h00,1159453151904288212,East Asian,1.1,6.454166292156644e-07,0.0,4.467428398809819e-14,6.454218827363253e-07,-2.6490974725463063e-12,99.99999999999996
h00,1159453151904288212,East Asian,1.2,2.800818856688385e-07,0.0,4.806040020398993e-15,2.8008278025992003e-07,-4.496985606760222e-13,100.00000000000006
h00,1159453151904288212,East Asian,1.3,1.2541272194400073e-07,0.0,5.170316928600408e-16,1.254128766296197e-07,-7.760132534936075e-14,99.99999999999996
h00,1159482635262466889,African,0.7,0.00033587176320091106,0.0,0.00013117326024182082,0.00015078880778198972,2.6954847588550252e-05,99.99999999999999
h00,1159482635262466889,African,0.8,0.00017995210064491267,0.0,8.888304604576542e-05,6.230191503148992e-05,1.4383569783828657e-05,99.99999999999999
h00,1159482635262466889,African,0.9,0.0001026736091303204,0.0,6.0227182428869053e-05,2.6991045414129996e-05,7.727690643660658e-06,99.99999999999996
h00,1159482635262466889,African,1.0,6.116741266554783e-05,0.0,4.080995943200001e-05,1.2020352421659642e-05,4.168550405944099e-06,100.00000000000003
h00,1159482635262466889,African,1.1,3.760399911600391e-05,0.0,2.7652842482021414e-05,5.4434919197974464e-06,2.253832357092525e-06,100.0
h00,1159482635262466889,African,1.2,2.3670206578882332e-05,0.0,1.8737575532503153e-05,2.4924034244827446e-06,1.2201138109482209e-06,100.00000000000003
h00,1159482635262466889,African,1.3,1.5168814206362445e-05,0.0,1.269658759545341e-05,1.1503934722850427e-06,6.609165693119963e-07,100.00000000000001
h00,1159482635262466889,European,0.7,0.00012504901081246525,0.0,7.227242501450302e-08,0.0001250924210180445,-5.7841315296887324e-08,99.99999999999997
h00,1159482635262466889,European,0.8,6.309269556871005e-05,0.0,1.6764079495064333e-08,6.310777703156762e-05,-1.5922771176314917e-08,100.0
h00,1159482635262466889,European,0.9,3.617729096087644e-05,0.0,3.888635496565685e-09,3.618208854243897e-05,-4.343108529554841e-09,99.99999999999996
h00,1159482635262466889,European,1.0,2.2041964640451554e-05,0.0,9.020207218908776e-10,2.2043455141646657e-05,-1.1962609584952492e-09,100.00000000000003
h00,1159482635262466889,European,1.1,1.3780327456880376e-05,0.0,2.0923571484306087e-10,1.3780793489583857e-05,-3.376342091613335e-10,100.00000000000001
h00,1159482635262466889,European,1.2,8.70548528335144e-06,0.0,4.8534987543621085e-11,8.705634288327921e-06,-9.876998201530885e-11,99.99999999999991
h00,1159482635262466889,European,1.3,5.522008670337113e-06,0.0,1.1258327512872855e-11,5.522057757589983e-06,-3.017279018926208e-11,100.00000000000007
h00,1159482635262466889,East Asian,0.7,4.758275977112209e-05,0.0,0.0,4.7582759771122094e-05,0.0,100.0
h00,1159482635262466889,East Asian,0.8,1.2925058327709193e-05,0.0,0.0,1.2925058327709196e-05,0.0,100.00000000000003
h00,1159482635262466889,East Asian,0.9,3.7527189082341077e-06,0.0,0.0,3.752718908234108e-06,0.0,100.00000000000001
h00,1159482635262466889,East Asian,1.0,1.1644202625612079e-06,0.0,0.0,1.1644202625612079e-06,0.0,100.0
h00,1159482635262466889,East Asian,1.1,3.8525242194378966e-07,0.0,0.0,3.852524219437896e-07,0.0,99.99999999999999
h00,1159482635262466889,East Asian,1.2,1.351969587808844e-07,0.0,0.0,1.3519695878088443e-07,0.0,100.00000000000001
h00,1159482635262466889,East Asian,1.3,4.9922566571849244e-08,0.0,0.0,4.992256657184924e-08,0.0,99.99999999999999
h00,1187492628487565367,African,0.7,0.00017464374337665398,0.0,9.049854045816522e-10,0.00017463948685151413,1.6757698676029684e-09,99.99999999999997
h00,1187492628487565367,African,0.8,9.30304720190419e-05,0.0,1.1225023738653684e-10,9.303042845099198e-05,-3.4341093736362106e-11,99.99999999999999
h00,1187492628487565367,African,0.9,5.135992471627735e-05,0.0,1.3925174086683824e-11,5.136005594457389e-05,-7.25767353144408e-11,99.99999999999999
h00,1187492628487565367,African,1.0,2.9052918763225105e-05,0.0,1.7275649152772084e-12,2.905297147169558e-05,-2.7218017697814634e-11,99.99999999999999
h00,1187492628487565367,African,1.1,1.6724771425609184e-05,0.0,2.1432549865100997e-13,1.6724787450281987e-05,-8.119499145466427e-12,100.00000000000006
h00,1187492628487565367,African,1.2,9.753814587579979e-06,0.0,2.6589775338531494e-14,9.753819024802966e-06,-2.2319063842290943e-12,99.99999999999994
h00,1187492628487565367,African,1.3,5.744363793442371e-06,0.0,3.2987974536615377e-15,5.744364975743966e-06,-5.928001956795043e-13,100.00000000000001
h00,1187492628487565367,European,0.7,5.017643850947379e-05,0.0,0.0,5.017643850947379e-05,0.0,100.0
h00,1187492628487565367,European,0.8,1.7326446101725214e-05,0.0,0.0,1.7326446101725214e-05,0.0,100.0
h00,1187492628487565367,European,0.9,6.3241888823561245e-06,0.0,0.0,6.324188882356124e-06,0.0,99.99999999999999
h00,1187492628487565367,European,1.0,2.413440709832337e-06,0.0,0.0,2.413440709832337e-06,0.0,100.0
h00,1187492628487565367,European,1.1,9.54026920649071e-07,0.0,0.0,9.54026920649071e-07,0.0,100.0
h00,1187492628487565367,European,1.2,3.87596175901048e-07,0.0,0.0,3.87596175901048e-07,0.0,100.0
h00,1187492628487565367,European,1.3,1.608162513901873e-07,0.0,0.0,1.6081625139018725e-07,0.0,99.99999999999996
h00,1187492628487565367,East Asian,0.7,5.6550263628354375e-05,0.0,3.639387009368589e-12,5.655052709483808e-05,-1.335529353598374e-10,99.99999999999999
h00,1187492628487565367,East Asian,0.8,2.3552570779856113e-05,0.0,2.0533196402535575e-13,2.3552610354189703e-05,-1.9889832777148624e-11,100.0
h00,1187492628487565367,East Asian,0.9,1.049357588720185e-05,0.0,1.1584702407844457e-14,1.0493581664405366e-05,-2.8943941100445633e-12,99.99999999999999
h00,1187492628487565367,East Asian,1.0,4.908254036350447e-06,0.0,6.536017444499999e-16,4.908254874350782e-06,-4.1932696828747645e-13,100.0
h00,1187492628487565367,East Asian,1.1,2.377474497830555e-06,0.0,3.687580615439987e-17,2.3774746199398805e-06,-6.107310093045378e-14,99.99999999999999
h00,1187492628487565367,East Asian,1.2,1.1809108260170257e-06,0.0,2.0805101747106933e-18,1.1809108439961286e-06,-8.990591785109039e-15,99.99999999999999
h00,1187492628487565367,East Asian,1.3,5.972667617389079e-07,0.0,1.1738109721455497e-19,5.972667644219331e-07,-1.3415714722943613e-15,99.99999999999993
h00,1188344642156280027,African,0.7,3.8027931787869445e-05,0.0,5.093001741590524e-07,3.767007207566059e-05,-7.572023097509412e-08,100.00000000000001
h00,1188344642156280027,African,0.8,1.3712956122774499e-05,0.0,1.5614828865351e-07,1.3598662531112957e-05,-2.0927348495983022e-08,100.00000000000001
h00,1188344642156280027,African,0.9,5.2716526065485e-06,0.0,4.7874101142179084e-08,5.2358268486769495e-06,-6.02417163531478e-09,100.0
h00,1188344642156280027,African,1.0,2.1089183253833084e-06,0.0,1.4677903805000007e-08,2.0978311975691194e-06,-1.79538799540517e-09,100.00000000000003
h00,1188344642156280027,African,1.1,8.648090922752958e-07,0.0,4.50015467588635e-09,8.614119145406503e-07,-5.51488470620635e-10,99.99999999999996
h00,1188344642156280027,African,1.2,3.60257342894081e-07,0.0,1.3797196368055785e-09,3.5922553829582073e-07,-1.739575192727141e-10,99.99999999999997
h00,1188344642156280027,African,1.3,1.5163842439721033e-07,0.0,4.230135213767907e-10,1.513277400877395e-07,-5.6164605952950044e-11,100.00000000000003
h00,1188344642156280027,European,0.7,5.999682894738647e-05,0.0,0.0,5.999682894738647e-05,0.0,100.0
h00,1188344642156280027,European,0.8,1.9931316101043848e-05,0.0,0.0,1.9931316101043848e-05,0.0,100.0
h00,1188344642156280027,European,0.9,7.1699353739034725e-06,0.0,0.0,7.1699353739034725e-06,0.0,100.0
h00,1188344642156280027,European,1.0,2.750593243232059e-06,0.0,0.0,2.7505932432320596e-06,0.0,100.00000000000001
h00,1188344642156280027,European,1.1,1.1088003195098565e-06,0.0,0.0,1.1088003195098567e-06,0.0,100.00000000000003
h00,1188344642156280027,European,1.2,4.638086574337782e-07,0.0,0.0,4.638086574337782e-07,0.0,100.0
h00,1188344642156280027,European,1.3,1.9933653783242565e-07,0.0,0.0,1.9933653783242557e-07,0.0,99.99999999999996
h00,1188344642156280027,East Asian,0.7,3.944807825709314e-05,0.0,0.0,3.944807825709314e-05,0.0,100.0
h00,1188344642156280027,East Asian,0.8,1.3455206530819935e-05,0.0,0.0,1.3455206530819938e-05,0.0,100.00000000000003
h00,1188344642156280027,East Asian,0.9,4.988139351040986e-06,0.0,0.0,4.988139351040987e-06,0.0,100.00000000000003
h00,1188344642156280027,East Asian,1.0,1.964452299607516e-06,0.0,0.0,1.964452299607515e-06,0.0,99.99999999999996
h00,1188344642156280027,East Asian,1.1,8.066786088721529e-07,0.0,0.0,8.066786088721527e-07,0.0,99.99999999999997
h00,1188344642156280027,East Asian,1.2,3.407998080839984e-07,0.0,0.0,3.407998080839984e-07,0.0,100.0
h00,1188344642156280027,East Asian,1.3,1.4679545328522258e-07,0.0,0.0,1.4679545328522256e-07,0.0,99.99999999999999
h00,1194843192800477130,African,0.7,0.00018049861534146666,0.0,6.965172314833621e-09,0.00018051126201324948,-9.805922048838287e-09,99.99999999999997
h00,1194843192800477130,African,0.8,8.344217222415623e-05,0.0,1.1566547934845184e-09,8.344668920560299e-05,-2.8368181201080013e-09,100.00000000000004
h00,1194843192800477130,African,0.9,3.936679000654433e-05,0.0,1.9207707789828758e-10,3.936820319397954e-05,-8.026322565483305e-10,100.00000000000001
h00,1194843192800477130,African,1.0,1.881828789381824e-05,0.0,3.1896812337889486e-11,1.8818704792180084e-05,-2.2439758709085683e-10,100.0
h00,1194843192800477130,African,1.1,9.08166707640498e-06,0.0,5.296866368152646e-12,9.081786452008726e-06,-6.23362350568157e-11,100.0
h00,1194843192800477130,African,1.2,4.415617273177767e-06,0.0,8.796111925948654e-13,4.4156509276339325e-06,-1.726703367970916e-11,99.99999999999996
h00,1194843192800477130,African,1.3,2.1601604888364763e-06,0.0,1.460704867653519e-13,2.1601699037692286e-06,-4.7805016196175485e-12,99.99999999999999
h00,1194843192800477130,European,0.7,0.00012126418900487926,0.0,0.0,0.00012126418900487926,0.0,100.0
h00,1194843192800477130,European,0.8,5.352346578566693e-05,0.0,0.0,5.352346578566693e-05,0.0,100.0
h00,1194843192800477130,European,0.9,2.5004123494679336e-05,0.0,0.0,2.500412349467933e-05,0.0,99.99999999999997
h00,1194843192800477130,European,1.0,1.2143691869727986e-05,0.0,0.0,1.2143691869727986e-05,0.0,100.0
h00,1194843192800477130,European,1.1,6.061500717751624e-06,0.0,0.0,6.061500717751626e-06,0.0,100.00000000000003
h00,1194843192800477130,European,1.2,3.086043545136965e-06,0.0,0.0,3.0860435451369657e-06,0.0,100.00000000000003
h00,1194843192800477130,European,1.3,1.5942259916199759e-06,0.0,0.0,1.5942259916199759e-06,0.0,100.0
h00,1194843192800477130,East Asian,0.7,0.00014027260766795826,0.0,0.0,0.00014027260766795828,0.0,100.00000000000001
h00,1194843192800477130,East Asian,0.8,7.352190458380913e-05,0.0,0.0,7.35219045838091e-05,0.0,99.99999999999996
h00,1194843192800477130,East Asian,0.9,4.252053398205768e-05,0.0,0.0,4.252053398205768e-05,0.0,100.0
h00,1194843192800477130,East Asian,1.0,2.5853962192489755e-05,0.0,0.0,2.585396219248975e-05,0.0,99.99999999999999
h00,1194843192800477130,East Asian,1.1,1.6115539222893147e-05,0.0,0.0,1.6115539222893137e-05,0.0,99.99999999999993
h00,1194843192800477130,East Asian,1.2,1.0173989768276767e-05,0.0,0.0,1.0173989768276763e-05,0.0,99.99999999999997
h00,1194843192800477130,East Asian,1.3,6.467429600546375e-06,0.0,0.0,6.467429600546378e-06,0.0,100.00000000000003
h00,1230211016193901463,African,0.7,0.00022682714831387746,0.0,0.0001852221681410485,4.558488441366325e-05,-1.9899521204171294e-06,100.00000000000001
h00,1230211016193901463,African,0.8,0.00013155386760649017,0.0,0.00011717176052540037,1.6196561671748908e-05,-9.072272953295835e-07,99.99999999999997
h00,1230211016193901463,African,0.9,7.967130621118362e-05,0.0,7.43901358751151e-05,6.0991811603026095e-06,-4.090054121170572e-07,99.99999999999994
h00,1230211016193901463,African,1.0,4.937780669423259e-05,0.0,4.735248621623162e-05,2.3944200714379672e-06,-1.8454979671849522e-07,100.00000000000001
h00,1230211016193901463,African,1.1,3.0999304615042106e-05,0.0,3.0198833232697135e-05,9.682552628272584e-07,-8.389194024114946e-08,99.99999999999996
h00,1230211016193901463,African,1.2,1.9608075789928877e-05,0.0,1.9285343762198485e-05,3.9983921434792457e-07,-3.855359330876528e-08,100.0
h00,1230211016193901463,African,1.3,1.2459550722494432e-05,0.0,1.2327856791024837e-05,1.6757692151712044e-07,-1.7941495023761247e-08,100.00000000000003
h00,1230211016193901463,European,0.7,5.3743220070359705e-05,0.0,1.9284837558449673e-05,3.5636374962850505e-05,-5.88996225470238e-07,99.99999999999999
h00,1230211016193901463,European,0.8,2.0096412896475655e-05,0.0,9.005296068567152e-06,1.1526397333226867e-05,-2.1764025265918234e-07,100.0
h00,1230211016193901463,European,0.9,7.922311699024594e-06,0.0,4.228003881633992e-06,3.857240295369249e-06,-8.146623898932241e-08,100.00000000000003
h00,1230211016193901463,European,1.0,3.2541861463764816e-06,0.0,1.9935816445649424e-06,1.322185164235049e-06,-3.079033121175442e-08,100.00000000000004
h00,1230211016193901463,European,1.1,1.3816037029564915e-06,0.0,9.43299227403314e-07,4.6176721368566755e-07,-1.1731369066244904e-08,100.00000000000001
h00,1230211016193901463,European,1.2,6.024639477622144e-07,0.0,4.476487623833438e-07,1.638202132233005e-07,-4.502513922215034e-09,99.99999999999996
h00,1230211016193901463,European,1.3,2.6841535698623334e-07,0.0,2.1297059162514336e-07,5.8925001399223744e-08,-1.7401180190668897e-09,100.0
h00,1230211016193901463,East Asian,0.7,9.223647997619341e-05,0.0,9.023923263072514e-08,9.167858445010573e-05,2.3382814672847033e-07,99.99999999999999
h00,1230211016193901463,East Asian,0.8,3.513561001335178e-05,0.0,2.1606799920565514e-08,3.499475482816196e-05,5.962419263462353e-08,99.99999999999997
h00,1230211016193901463,East Asian,0.9,1.405931784578861e-05,0.0,5.173512553212838e-09,1.4023754157683732e-05,1.5195087775831863e-08,100.0
h00,1230211016193901463,East Asian,1.0,5.850695402509108e-06,0.0,1.2387411480019998e-09,5.8417308110051605e-06,3.862925177971658e-09,99.99999999999996
h00,1230211016193901463,East Asian,1.1,2.5101294183994253e-06,0.0,2.966030556551704e-10,2.5078775399494677e-06,9.776376971509419e-10,99.99999999999997
h00,1230211016193901463,East Asian,1.2,1.1022542410879505e-06,0.0,7.101836631961338e-11,1.1016917854219907e-06,2.4571864982028864e-10,100.00000000000004
h00,1230211016193901463,East Asian,1.3,4.925583126334477e-07,0.0,1.7004573144284988e-11,4.924190283956917e-07,6.113983230583606e-11,99.99999999999999
h00,1288692866185240971,African,0.7,0.00017487595378016813,0.0,0.0,0.00017487595378016816,0.0,100.00000000000003
h00,1288692866185240971,African,0.8,8.819431832308931e-05,0.0,0.0,8.819431832308931e-05,0.0,100.0
h00,1288692866185240971,African,0.9,4.642419023121144e-05,0.0,0.0,4.642419023121144e-05,0.0,100.0
h00,1288692866185240971,African,1.0,2.5111541200505327e-05,0.0,0.0,2.5111541200505323e-05,0.0,99.99999999999999
h00,1288692866185240971,African,1.1,1.3839445886149194e-05,0.0,0.0,1.3839445886149196e-05,0.0,100.00000000000001
h00,1288692866185240971,African,1.2,7.73209780678021e-06,0.0,0.0,7.732097806780209e-06,0.0,99.99999999999999
h00,1288692866185240971,African,1.3,4.365228089779403e-06,0.0,0.0,4.365228089779404e-06,0.0,100.00000000000003
h00,1288692866185240971,European,0.7,3.666251531739695e-05,0.0,0.0,3.6662515317396945e-05,0.0,99.99999999999999
h00,1288692866185240971,European,0.8,1.4115683324698574e-05,0.0,0.0,1.4115683324698572e-05,0.0,99.99999999999999
h00,1288692866185240971,European,0.9,6.218017161022299e-06,0.0,0.0,6.218017161022296e-06,0.0,99.99999999999994
