pop,category,len>0_score!=0,len>0_score==0,len==0_score==0,hXX,simID
p2,B,402,98,0,h10,3177396057719697434
p2,C,51,109,340,h10,3177396057719697434
p2,Non-ROH,500,0,0,h10,3177396057719697434
p3,A,500,0,0,h10,3177396057719697434
p3,B,458,42,0,h10,3177396057719697434
p3,C,53,159,288,h10,3177396057719697434
p3,Non-ROH,500,0,0,h10,3177396057719697434
p1,A,500,0,0,h10,3194283932650524706
p1,B,179,310,11,h10,3194283932650524706
p1,C,73,45,382,h10,3194283932650524706
p1,Non-ROH,500,0,0,h10,3194283932650524706
p2,A,500,0,0,h10,3194283932650524706
p2,B,400,100,0,h10,3194283932650524706
p2,C,88,34,378,h10,3194283932650524706
p2,Non-ROH,500,0,0,h10,3194283932650524706
p3,A,500,0,0,h10,3194283932650524706
p3,B,437,63,0,h10,3194283932650524706
p3,C,103,35,362,h10,3194283932650524706
p3,Non-ROH,500,0,0,h10,3194283932650524706
p1,A,496,4,0,h10,3213470343179578591
p1,B,196,288,16,h10,3213470343179578591
p1,C,41,83,376,h10,3213470343179578591
p1,Non-ROH,500,0,0,h10,3213470343179578591
p2,A,500,0,0,h10,3213470343179578591
p2,B,390,110,0,h10,3213470343179578591
p2,C,40,100,360,h10,3213470343179578591
p2,Non-ROH,500,0,0,h10,3213470343179578591
p3,A,500,0,0,h10,3213470343179578591
p3,B,435,65,0,h10,3213470343179578591
p3,C,48,93,359,h10,3213470343179578591
p3,Non-ROH,500,0,0,h10,3213470343179578591
p1,A,499,1,0,h10,3227493857604512410
p1,B,180,308,12,h10,3227493857604512410
p1,C,32,87,381,h10,3227493857604512410
p1,Non-ROH,500,0,0,h10,3227493857604512410
p2,A,500,0,0,h10,3227493857604512410
p2,B,339,161,0,h10,3227493857604512410
p2,C,31,119,350,h10,3227493857604512410
p2,Non-ROH,500,0,0,h10,3227493857604512410
p3,A,500,0,0,h10,3227493857604512410
p3,B,418,82,0,h10,3227493857604512410
p3,C,21,172,307,h10,3227493857604512410
p3,Non-ROH,500,0,0,h10,3227493857604512410
p1,A,496,4,0,h10,3231053329382936729
p1,B,225,264,11,h10,3231053329382936729
p1,C,41,81,378,h10,3231053329382936729
p1,Non-ROH,500,0,0,h10,3231053329382936729
p2,A,500,0,0,h10,3231053329382936729
p2,B,397,103,0,h10,3231053329382936729
p2,C,38,119,343,h10,3231053329382936729
p2,Non-ROH,500,0,0,h10,3231053329382936729
p3,A,500,0,0,h10,3231053329382936729
p3,B,443,57,0,h10,3231053329382936729
p3,C,35,116,349,h10,3231053329382936729
p3,Non-ROH,500,0,0,h10,3231053329382936729
p1,A,500,0,0,h10,3233926439603110354
p1,B,208,281,11,h10,3233926439603110354
p1,C,53,73,374,h10,3233926439603110354
p1,Non-ROH,500,0,0,h10,3233926439603110354
p2,A,500,0,0,h10,3233926439603110354
p2,B,398,102,0,h10,3233926439603110354
p2,C,38,103,359,h10,3233926439603110354
p2,Non-ROH,500,0,0,h10,3233926439603110354
p3,A,500,0,0,h10,3233926439603110354
p3,B,413,87,0,h10,3233926439603110354
p3,C,29,146,325,h10,3233926439603110354
p3,Non-ROH,500,0,0,h10,3233926439603110354
p1,A,500,0,0,h10,3247278440354634060
p1,B,217,267,16,h10,3247278440354634060
p1,C,53,84,363,h10,3247278440354634060
p1,Non-ROH,500,0,0,h10,3247278440354634060
p2,A,500,0,0,h10,3247278440354634060
p2,B,427,73,0,h10,3247278440354634060
p2,C,51,98,351,h10,3247278440354634060
p2,Non-ROH,500,0,0,h10,3247278440354634060
p3,A,500,0,0,h10,3247278440354634060
p3,B,457,43,0,h10,3247278440354634060
p3,C,50,140,310,h10,3247278440354634060
p3,Non-ROH,500,0,0,h10,3247278440354634060
p1,A,500,0,0,h10,3259279647590401931
p1,B,235,250,15,h10,3259279647590401931
p1,C,54,61,385,h10,3259279647590401931
p1,Non-ROH,500,0,0,h10,3259279647590401931
p2,A,500,0,0,h10,3259279647590401931
p2,B,398,102,0,h10,3259279647590401931
p2,C,44,86,370,h10,3259279647590401931
p2,Non-ROH,500,0,0,h10,3259279647590401931
p3,A,500,0,0,h10,3259279647590401931
p3,B,453,47,0,h10,3259279647590401931
p3,C,37,140,323,h10,3259279647590401931
p3,Non-ROH,500,0,0,h10,3259279647590401931
p1,A,500,0,0,h10,3302071645020837928
p1,B,220,268,12,h10,3302071645020837928
p1,C,62,86,352,h10,3302071645020837928
p1,Non-ROH,500,0,0,h10,3302071645020837928
p2,A,500,0,0,h10,3302071645020837928
p2,B,414,86,0,h10,3302071645020837928
p2,C,50,115,335,h10,3302071645020837928
p2,Non-ROH,500,0,0,h10,3302071645020837928
p3,A,500,0,0,h10,3302071645020837928
p3,B,459,41,0,h10,3302071645020837928
p3,C,24,80,396,h10,3302071645020837928
p3,Non-ROH,500,0,0,h10,3302071645020837928
p1,A,499,1,0,h10,3328402514371753017
p1,B,199,288,13,h10,3328402514371753017
p1,C,45,79,376,h10,3328402514371753017
p1,Non-ROH,500,0,0,h10,3328402514371753017
p2,A,500,0,0,h10,3328402514371753017
p2,B,344,154,2,h10,3328402514371753017
p2,C,38,112,350,h10,3328402514371753017
p2,Non-ROH,500,0,0,h10,3328402514371753017
p3,A,500,0,0,h10,3328402514371753017
p3,B,425,75,0,h10,3328402514371753017
p3,C,37,127,336,h10,3328402514371753017
p3,Non-ROH,500,0,0,h10,3328402514371753017
p1,A,498,2,0,h10,340979323962834709
p1,B,173,310,17,h10,340979323962834709
p1,C,47,69,384,h10,340979323962834709
p1,Non-ROH,500,0,0,h10,340979323962834709
p2,A,500,0,0,h10,340979323962834709
p2,B,396,104,0,h10,340979323962834709
p2,C,37,89,374,h10,340979323962834709
p2,Non-ROH,500,0,0,h10,340979323962834709
p3,A,500,0,0,h10,340979323962834709
p3,B,454,46,0,h10,340979323962834709
p3,C,40,86,374,h10,340979323962834709
p3,Non-ROH,500,0,0,h10,340979323962834709
p1,A,496,4,0,h10,342566792181413855
p1,B,193,295,12,h10,342566792181413855
p1,C,54,94,352,h10,342566792181413855
p1,Non-ROH,500,0,0,h10,342566792181413855
p2,A,500,0,0,h10,342566792181413855
p2,B,356,144,0,h10,342566792181413855
p2,C,33,87,380,h10,342566792181413855
p2,Non-ROH,500,0,0,h10,342566792181413855
p3,A,500,0,0,h10,342566792181413855
p3,B,408,92,0,h10,342566792181413855
p3,C,26,173,301,h10,342566792181413855
p3,Non-ROH,500,0,0,h10,342566792181413855
p1,A,500,0,0,h10,3442639218023726317
p1,B,192,291,17,h10,3442639218023726317
p1,C,35,72,393,h10,3442639218023726317
p1,Non-ROH,500,0,0,h10,3442639218023726317
p2,A,500,0,0,h10,3442639218023726317
p2,B,379,121,0,h10,3442639218023726317
p2,C,42,101,357,h10,3442639218023726317
p2,Non-ROH,500,0,0,h10,3442639218023726317
p3,A,500,0,0,h10,3442639218023726317
p3,B,391,109,0,h10,3442639218023726317
p3,C,40,82,378,h10,3442639218023726317
p3,Non-ROH,500,0,0,h10,3442639218023726317
p1,A,500,0,0,h10,345072202720539208
p1,B,197,291,12,h10,345072202720539208
p1,C,46,81,373,h10,345072202720539208
p1,Non-ROH,500,0,0,h10,345072202720539208
p2,A,500,0,0,h10,345072202720539208
p2,B,377,123,0,h10,345072202720539208
p2,C,30,98,372,h10,345072202720539208
p2,Non-ROH,500,0,0,h10,345072202720539208
p3,A,500,0,0,h10,345072202720539208
p3,B,451,49,0,h10,345072202720539208
p3,C,36,112,352,h10,345072202720539208
p3,Non-ROH,500,0,0,h10,345072202720539208
p1,A,499,1,0,h10,345290825526112128
p1,B,213,272,15,h10,345290825526112128
p1,C,54,60,386,h10,345290825526112128
p1,Non-ROH,500,0,0,h10,345290825526112128
p2,A,500,0,0,h10,345290825526112128
p2,B,435,64,1,h10,345290825526112128
p2,C,48,99,353,h10,345290825526112128
p2,Non-ROH,500,0,0,h10,345290825526112128
p3,A,500,0,0,h10,345290825526112128
p3,B,461,39,0,h10,345290825526112128
p3,C,30,79,391,h10,345290825526112128
p3,Non-ROH,500,0,0,h10,345290825526112128
p1,A,500,0,0,h10,3478593587835989243
p1,B,224,258,18,h10,3478593587835989243
p1,C,56,76,368,h10,3478593587835989243
p1,Non-ROH,500,0,0,h10,3478593587835989243
p2,A,500,0,0,h10,3478593587835989243
p2,B,426,74,0,h10,3478593587835989243
p2,C,41,96,363,h10,3478593587835989243
p2,Non-ROH,500,0,0,h10,3478593587835989243
p3,A,500,0,0,h10,3478593587835989243
p3,B,454,46,0,h10,3478593587835989243
p3,C,50,76,374,h10,3478593587835989243
p3,Non-ROH,500,0,0,h10,3478593587835989243
p1,A,500,0,0,h10,3492466372648127952
p1,B,216,260,24,h10,3492466372648127952
p1,C,55,77,368,h10,3492466372648127952
p1,Non-ROH,500,0,0,h10,3492466372648127952
p2,A,500,0,0,h10,3492466372648127952
p2,B,400,100,0,h10,3492466372648127952
p2,C,38,83,379,h10,3492466372648127952
p2,Non-ROH,500,0,0,h10,3492466372648127952
p3,A,500,0,0,h10,3492466372648127952
p3,B,433,67,0,h10,3492466372648127952
p3,C,26,80,394,h10,3492466372648127952
p3,Non-ROH,500,0,0,h10,3492466372648127952
p1,A,500,0,0,h10,3510427881162541047
p1,B,196,294,10,h10,3510427881162541047
p1,C,41,66,393,h10,3510427881162541047
p1,Non-ROH,500,0,0,h10,3510427881162541047
p2,A,500,0,0,h10,3510427881162541047
p2,B,369,131,0,h10,3510427881162541047
p2,C,38,115,347,h10,3510427881162541047
p2,Non-ROH,500,0,0,h10,3510427881162541047
p3,A,500,0,0,h10,3510427881162541047
p3,B,412,88,0,h10,3510427881162541047
p3,C,25,118,357,h10,3510427881162541047
p3,Non-ROH,500,0,0,h10,3510427881162541047
p1,A,499,1,0,h10,3515310703773236102
p1,B,179,307,14,h10,3515310703773236102
p1,C,51,80,369,h10,3515310703773236102
p1,Non-ROH,500,0,0,h10,3515310703773236102
p2,A,500,0,0,h10,3515310703773236102
p2,B,379,121,0,h10,3515310703773236102
p2,C,47,72,381,h10,3515310703773236102
p2,Non-ROH,500,0,0,h10,3515310703773236102
p3,A,500,0,0,h10,3515310703773236102
p3,B,432,68,0,h10,3515310703773236102
p3,C,26,128,346,h10,3515310703773236102
p3,Non-ROH,500,0,0,h10,3515310703773236102
p1,A,499,1,0,h10,3525202916451603638
p1,B,228,258,14,h10,3525202916451603638
p1,C,39,68,393,h10,3525202916451603638
p1,Non-ROH,500,0,0,h10,3525202916451603638
p2,A,500,0,0,h10,3525202916451603638
p2,B,406,94,0,h10,3525202916451603638
p2,C,30,88,382,h10,3525202916451603638
p2,Non-ROH,500,0,0,h10,3525202916451603638
p3,A,500,0,0,h10,3525202916451603638
p3,B,467,33,0,h10,3525202916451603638
p3,C,34,158,308,h10,3525202916451603638
p3,Non-ROH,500,0,0,h10,3525202916451603638
p1,A,498,2,0,h10,3535825091353232225
p1,B,228,254,18,h10,3535825091353232225
p1,C,40,80,380,h10,3535825091353232225
p1,Non-ROH,500,0,0,h10,3535825091353232225
p2,A,500,0,0,h10,3535825091353232225
p2,B,368,132,0,h10,3535825091353232225
p2,C,42,97,361,h10,3535825091353232225
p2,Non-ROH,500,0,0,h10,3535825091353232225
p3,A,500,0,0,h10,3535825091353232225
p3,B,431,69,0,h10,3535825091353232225
p3,C,44,90,366,h10,3535825091353232225
p3,Non-ROH,500,0,0,h10,3535825091353232225
p1,A,500,0,0,h10,3549830803760933217
p1,B,207,280,13,h10,3549830803760933217
p1,C,39,80,381,h10,3549830803760933217
p1,Non-ROH,500,0,0,h10,3549830803760933217
p2,A,500,0,0,h10,3549830803760933217
p2,B,410,90,0,h10,3549830803760933217
p2,C,54,95,351,h10,3549830803760933217
p2,Non-ROH,500,0,0,h10,3549830803760933217
p3,A,500,0,0,h10,3549830803760933217
p3,B,447,53,0,h10,3549830803760933217
p3,C,41,126,333,h10,3549830803760933217
p3,Non-ROH,500,0,0,h10,3549830803760933217
p1,A,500,0,0,h10,3570967265604779907
p1,B,242,242,16,h10,3570967265604779907
p1,C,60,84,356,h10,3570967265604779907
p1,Non-ROH,500,0,0,h10,3570967265604779907
p2,A,500,0,0,h10,3570967265604779907
p2,B,429,71,0,h10,3570967265604779907
p2,C,39,104,357,h10,3570967265604779907
p2,Non-ROH,500,0,0,h10,3570967265604779907
p3,A,500,0,0,h10,3570967265604779907
p3,B,444,56,0,h10,3570967265604779907
p3,C,43,100,357,h10,3570967265604779907
p3,Non-ROH,500,0,0,h10,3570967265604779907
p1,A,498,2,0,h10,359694017906808707
p1,B,205,281,14,h10,359694017906808707
p1,C,59,72,369,h10,359694017906808707
p1,Non-ROH,500,0,0,h10,359694017906808707
p2,A,500,0,0,h10,359694017906808707
p2,B,385,115,0,h10,359694017906808707
p2,C,41,109,350,h10,359694017906808707
p2,Non-ROH,500,0,0,h10,359694017906808707
p3,A,500,0,0,h10,359694017906808707
p3,B,421,79,0,h10,359694017906808707
p3,C,40,122,338,h10,359694017906808707
p3,Non-ROH,500,0,0,h10,359694017906808707
p1,A,499,1,0,h10,3597153204059771281
p1,B,203,284,13,h10,3597153204059771281
p1,C,47,88,365,h10,3597153204059771281
p1,Non-ROH,500,0,0,h10,3597153204059771281
p2,A,500,0,0,h10,3597153204059771281
p2,B,403,97,0,h10,3597153204059771281
p2,C,32,112,356,h10,3597153204059771281
p2,Non-ROH,500,0,0,h10,3597153204059771281
p3,A,500,0,0,h10,3597153204059771281
p3,B,435,65,0,h10,3597153204059771281
p3,C,26,124,350,h10,3597153204059771281
p3,Non-ROH,500,0,0,h10,3597153204059771281
p1,A,499,1,0,h10,3604425597620500274
p1,B,258,230,12,h10,3604425597620500274
p1,C,76,52,372,h10,3604425597620500274
p1,Non-ROH,500,0,0,h10,3604425597620500274
p2,A,500,0,0,h10,3604425597620500274
p2,B,420,80,0,h10,3604425597620500274
p2,C,41,157,302,h10,3604425597620500274
p2,Non-ROH,500,0,0,h10,3604425597620500274
p3,A,500,0,0,h10,3604425597620500274
p3,B,463,37,0,h10,3604425597620500274
p3,C,54,133,313,h10,3604425597620500274
p3,Non-ROH,500,0,0,h10,3604425597620500274
p1,A,500,0,0,h10,3607617081739144586
p1,B,225,259,16,h10,3607617081739144586
p1,C,56,79,365,h10,3607617081739144586
p1,Non-ROH,500,0,0,h10,3607617081739144586
p2,A,500,0,0,h10,3607617081739144586
p2,B,418,82,0,h10,3607617081739144586
p2,C,34,119,347,h10,3607617081739144586
p2,Non-ROH,500,0,0,h10,3607617081739144586
p3,A,500,0,0,h10,3607617081739144586
p3,B,441,59,0,h10,3607617081739144586
p3,C,38,82,380,h10,3607617081739144586
p3,Non-ROH,500,0,0,h10,3607617081739144586
p1,A,499,1,0,h10,3616519850239724504
p1,B,226,256,18,h10,3616519850239724504
p1,C,57,83,360,h10,3616519850239724504
p1,Non-ROH,500,0,0,h10,3616519850239724504
p2,A,500,0,0,h10,3616519850239724504
p2,B,410,90,0,h10,3616519850239724504
p2,C,38,92,370,h10,3616519850239724504
p2,Non-ROH,500,0,0,h10,3616519850239724504
p3,A,500,0,0,h10,3616519850239724504
p3,B,457,43,0,h10,3616519850239724504
p3,C,35,84,381,h10,3616519850239724504
p3,Non-ROH,500,0,0,h10,3616519850239724504
p1,A,499,1,0,h10,362852213953116869
p1,B,200,284,16,h10,362852213953116869
p1,C,46,78,376,h10,362852213953116869
p1,Non-ROH,500,0,0,h10,362852213953116869
p2,A,500,0,0,h10,362852213953116869
p2,B,402,98,0,h10,362852213953116869
p2,C,39,129,332,h10,362852213953116869
p2,Non-ROH,500,0,0,h10,362852213953116869
p3,A,500,0,0,h10,362852213953116869
p3,B,438,62,0,h10,362852213953116869
p3,C,32,119,349,h10,362852213953116869
p3,Non-ROH,500,0,0,h10,362852213953116869
p1,A,500,0,0,h10,363126182234890510
p1,B,203,278,19,h10,363126182234890510
p1,C,98,49,353,h10,363126182234890510
p1,Non-ROH,500,0,0,h10,363126182234890510
p2,A,500,0,0,h10,363126182234890510
p2,B,401,99,0,h10,363126182234890510
p2,C,94,65,341,h10,363126182234890510
p2,Non-ROH,500,0,0,h10,363126182234890510
p3,A,500,0,0,h10,363126182234890510
p3,B,446,54,0,h10,363126182234890510
p3,C,140,54,306,h10,363126182234890510
p3,Non-ROH,500,0,0,h10,363126182234890510
p1,A,498,2,0,h10,3652918838938183809
p1,B,262,224,14,h10,3652918838938183809
p1,C,64,60,376,h10,3652918838938183809
p1,Non-ROH,500,0,0,h10,3652918838938183809
p2,A,500,0,0,h10,3652918838938183809
p2,B,427,73,0,h10,3652918838938183809
p2,C,40,75,385,h10,3652918838938183809
p2,Non-ROH,500,0,0,h10,3652918838938183809
p3,A,500,0,0,h10,3652918838938183809
p3,B,466,34,0,h10,3652918838938183809
p3,C,43,65,392,h10,3652918838938183809
p3,Non-ROH,500,0,0,h10,3652918838938183809
p1,A,500,0,0,h10,3665964007175483442
p1,B,217,274,9,h10,3665964007175483442
p1,C,46,66,388,h10,3665964007175483442
p1,Non-ROH,500,0,0,h10,3665964007175483442
p2,A,500,0,0,h10,3665964007175483442
p2,B,408,92,0,h10,3665964007175483442
p2,C,63,75,362,h10,3665964007175483442
p2,Non-ROH,500,0,0,h10,3665964007175483442
p3,A,500,0,0,h10,3665964007175483442
p3,B,462,38,0,h10,3665964007175483442
p3,C,40,111,349,h10,3665964007175483442
p3,Non-ROH,500,0,0,h10,3665964007175483442
p1,A,497,3,0,h10,3694111826312185667
p1,B,267,216,17,h10,3694111826312185667
p1,C,56,76,368,h10,3694111826312185667
p1,Non-ROH,500,0,0,h10,3694111826312185667
p2,A,500,0,0,h10,3694111826312185667
p2,B,428,72,0,h10,3694111826312185667
p2,C,35,137,328,h10,3694111826312185667
p2,Non-ROH,500,0,0,h10,3694111826312185667
p3,A,500,0,0,h10,3694111826312185667
p3,B,462,38,0,h10,3694111826312185667
p3,C,26,88,386,h10,3694111826312185667
p3,Non-ROH,500,0,0,h10,3694111826312185667
p1,A,500,0,0,h10,370979875412372043
p1,B,224,260,16,h10,370979875412372043
p1,C,56,57,387,h10,370979875412372043
p1,Non-ROH,500,0,0,h10,370979875412372043
p2,A,500,0,0,h10,370979875412372043
p2,B,403,97,0,h10,370979875412372043
p2,C,50,157,293,h10,370979875412372043
p2,Non-ROH,500,0,0,h10,370979875412372043
p3,A,500,0,0,h10,370979875412372043
p3,B,437,63,0,h10,370979875412372043
p3,C,39,77,384,h10,370979875412372043
p3,Non-ROH,500,0,0,h10,370979875412372043
p1,A,498,2,0,h10,3743949025601524074
p1,B,200,282,18,h10,3743949025601524074
p1,C,63,74,363,h10,3743949025601524074
p1,Non-ROH,500,0,0,h10,3743949025601524074
p2,A,500,0,0,h10,3743949025601524074
p2,B,390,110,0,h10,3743949025601524074
p2,C,43,152,305,h10,3743949025601524074
p2,Non-ROH,500,0,0,h10,3743949025601524074
p3,A,500,0,0,h10,3743949025601524074
p3,B,459,41,0,h10,3743949025601524074
p3,C,37,128,335,h10,3743949025601524074
p3,Non-ROH,500,0,0,h10,3743949025601524074
p1,A,500,0,0,h10,3762068953909526468
p1,B,209,280,11,h10,3762068953909526468
p1,C,47,62,391,h10,3762068953909526468
p1,Non-ROH,500,0,0,h10,3762068953909526468
p2,A,500,0,0,h10,3762068953909526468
p2,B,381,119,0,h10,3762068953909526468
p2,C,37,85,378,h10,3762068953909526468
p2,Non-ROH,500,0,0,h10,3762068953909526468
p3,A,500,0,0,h10,3762068953909526468
p3,B,423,77,0,h10,3762068953909526468
p3,C,19,100,381,h10,3762068953909526468
p3,Non-ROH,500,0,0,h10,3762068953909526468
p1,A,499,1,0,h10,3767282456917893649
p1,B,213,273,14,h10,3767282456917893649
p1,C,41,72,387,h10,3767282456917893649
p1,Non-ROH,500,0,0,h10,3767282456917893649
p2,A,500,0,0,h10,3767282456917893649
p2,B,378,122,0,h10,3767282456917893649
p2,C,24,96,380,h10,3767282456917893649
p2,Non-ROH,500,0,0,h10,3767282456917893649
p3,A,500,0,0,h10,3767282456917893649
p3,B,444,56,0,h10,3767282456917893649
p3,C,41,81,378,h10,3767282456917893649
p3,Non-ROH,500,0,0,h10,3767282456917893649
p1,A,500,0,0,h10,3773869745490374435
p1,B,267,225,8,h10,3773869745490374435
p1,C,73,47,380,h10,3773869745490374435
p1,Non-ROH,500,0,0,h10,3773869745490374435
p2,A,500,0,0,h10,3773869745490374435
p2,B,404,96,0,h10,3773869745490374435
p2,C,80,39,381,h10,3773869745490374435
p2,Non-ROH,500,0,0,h10,3773869745490374435
p3,A,500,0,0,h10,3773869745490374435
p3,B,465,35,0,h10,3773869745490374435
p3,C,82,35,383,h10,3773869745490374435
p3,Non-ROH,500,0,0,h10,3773869745490374435
p1,A,499,1,0,h10,3792675460443327982
p1,B,222,270,8,h10,3792675460443327982
p1,C,51,76,373,h10,3792675460443327982
p1,Non-ROH,500,0,0,h10,3792675460443327982
p2,A,500,0,0,h10,3792675460443327982
p2,B,429,71,0,h10,3792675460443327982
p2,C,45,97,358,h10,3792675460443327982
p2,Non-ROH,500,0,0,h10,3792675460443327982
p3,A,500,0,0,h10,3792675460443327982
p3,B,454,46,0,h10,3792675460443327982
p3,C,54,76,370,h10,3792675460443327982
p3,Non-ROH,500,0,0,h10,3792675460443327982
p1,A,499,1,0,h10,3794599103920556640
p1,B,203,282,15,h10,3794599103920556640
p1,C,44,73,383,h10,3794599103920556640
p1,Non-ROH,500,0,0,h10,3794599103920556640
p2,A,500,0,0,h10,3794599103920556640
p2,B,397,103,0,h10,3794599103920556640
p2,C,38,68,394,h10,3794599103920556640
p2,Non-ROH,500,0,0,h10,3794599103920556640
p3,A,500,0,0,h10,3794599103920556640
p3,B,443,57,0,h10,3794599103920556640
p3,C,40,138,322,h10,3794599103920556640
p3,Non-ROH,500,0,0,h10,3794599103920556640
p1,A,500,0,0,h10,3809849392544341668
p1,B,196,294,10,h10,3809849392544341668
p1,C,50,82,368,h10,3809849392544341668
p1,Non-ROH,500,0,0,h10,3809849392544341668
p2,A,500,0,0,h10,3809849392544341668
p2,B,364,136,0,h10,3809849392544341668
p2,C,43,92,365,h10,3809849392544341668
p2,Non-ROH,500,0,0,h10,3809849392544341668
p3,A,500,0,0,h10,3809849392544341668
p3,B,461,39,0,h10,3809849392544341668
p3,C,47,104,349,h10,3809849392544341668
p3,Non-ROH,500,0,0,h10,3809849392544341668
p1,A,497,3,0,h10,3814054020251346733
p1,B,217,271,12,h10,3814054020251346733
p1,C,48,79,373,h10,3814054020251346733
p1,Non-ROH,500,0,0,h10,3814054020251346733
p2,A,500,0,0,h10,3814054020251346733
p2,B,395,105,0,h10,3814054020251346733
p2,C,31,120,349,h10,3814054020251346733
p2,Non-ROH,500,0,0,h10,3814054020251346733
p3,A,500,0,0,h10,3814054020251346733
p3,B,429,71,0,h10,3814054020251346733
p3,C,32,131,337,h10,3814054020251346733
p3,Non-ROH,500,0,0,h10,3814054020251346733
p1,A,499,1,0,h10,3818319660638604125
p1,B,203,287,10,h10,3818319660638604125
p1,C,58,69,373,h10,3818319660638604125
p1,Non-ROH,500,0,0,h10,3818319660638604125
p2,A,500,0,0,h10,3818319660638604125
p2,B,400,100,0,h10,3818319660638604125
p2,C,43,139,318,h10,3818319660638604125
p2,Non-ROH,500,0,0,h10,3818319660638604125
p3,A,500,0,0,h10,3818319660638604125
p3,B,424,76,0,h10,3818319660638604125
p3,C,40,96,364,h10,3818319660638604125
p3,Non-ROH,500,0,0,h10,3818319660638604125
p1,A,500,0,0,h10,3874096620129047923
p1,B,248,240,12,h10,3874096620129047923
p1,C,32,93,375,h10,3874096620129047923
p1,Non-ROH,500,0,0,h10,3874096620129047923
p2,A,500,0,0,h10,3874096620129047923
p2,B,431,69,0,h10,3874096620129047923
p2,C,37,76,387,h10,3874096620129047923
p2,Non-ROH,500,0,0,h10,3874096620129047923
p3,A,500,0,0,h10,3874096620129047923
p3,B,458,41,1,h10,3874096620129047923
p3,C,29,107,364,h10,3874096620129047923
p3,Non-ROH,500,0,0,h10,3874096620129047923
p1,A,500,0,0,h10,3913324801739798008
p1,B,216,271,13,h10,3913324801739798008
p1,C,57,78,365,h10,3913324801739798008
p1,Non-ROH,500,0,0,h10,3913324801739798008
p2,A,500,0,0,h10,3913324801739798008
p2,B,399,101,0,h10,3913324801739798008
p2,C,29,97,374,h10,3913324801739798008
p2,Non-ROH,500,0,0,h10,3913324801739798008
p3,A,500,0,0,h10,3913324801739798008
p3,B,459,41,0,h10,3913324801739798008
p3,C,43,125,332,h10,3913324801739798008
p3,Non-ROH,500,0,0,h10,3913324801739798008
p1,A,499,1,0,h10,3916530029150230865
p1,B,223,260,17,h10,3916530029150230865
p1,C,70,89,341,h10,3916530029150230865
p1,Non-ROH,500,0,0,h10,3916530029150230865
p2,A,500,0,0,h10,3916530029150230865
