hXX,replicate,pop,A_0,A_1,A_2,A_nan,B_0,B_1,B_2,B_nan,C_0,C_1,C_2,C_nan,NONE_0,NONE_1,NONE_2,NONE_nan
h05,2134373124147706442,p3,0,0,500,0,0,50,450,0,375,95,30,0,0,0,500,0
h05,2150159936165665157,p1,0,1,499,0,22,276,202,0,385,65,50,0,0,0,500,0
h05,2150159936165665157,p2,0,0,500,0,0,137,363,0,351,119,30,0,0,0,500,0
h05,2150159936165665157,p3,0,0,500,0,0,78,422,0,368,88,44,0,0,0,500,0
h05,2157857166034569084,p1,0,0,500,0,13,294,193,0,371,52,77,0,0,0,500,0
h05,2157857166034569084,p2,0,0,500,0,0,115,385,0,352,45,103,0,0,0,500,0
h05,2157857166034569084,p3,0,0,500,0,0,65,435,0,381,58,61,0,0,0,500,0
h05,2172333262748770943,p1,0,3,497,0,13,287,200,0,380,69,51,0,0,0,500,0
h05,2172333262748770943,p2,0,0,500,0,0,133,367,0,370,91,39,0,0,0,500,0
h05,2172333262748770943,p3,0,0,500,0,0,67,433,0,321,145,34,0,0,0,500,0
h05,218992786585519762,p1,0,0,500,0,11,244,245,0,353,102,45,0,0,0,500,0
h05,218992786585519762,p2,0,0,500,0,0,88,412,0,367,96,37,0,0,0,500,0
h05,218992786585519762,p3,0,0,500,0,0,34,466,0,352,111,37,0,0,0,500,0
h05,2194664491335904575,p1,0,1,499,0,12,265,223,0,385,64,51,0,0,0,500,0
h05,2194664491335904575,p2,0,0,500,0,0,103,397,0,360,96,44,0,0,0,500,0
h05,2194664491335904575,p3,0,0,500,0,0,52,448,0,346,96,58,0,0,0,500,0
h05,2211615964893912798,p1,0,0,500,0,11,246,243,0,371,76,53,0,0,0,500,0
h05,2211615964893912798,p2,0,0,500,0,0,108,392,0,389,76,35,0,0,0,500,0
h05,2211615964893912798,p3,0,0,500,0,0,29,471,0,383,89,28,0,0,0,500,0
h05,2215070330670534269,p1,0,0,500,0,12,261,227,0,361,69,70,0,0,0,500,0
h05,2215070330670534269,p2,0,0,500,0,0,104,396,0,394,62,44,0,0,0,500,0
h05,2215070330670534269,p3,0,0,500,0,0,65,435,0,286,179,35,0,0,0,500,0
h05,2228771183941944748,p1,0,0,500,0,14,231,255,0,379,69,52,0,0,0,500,0
h05,2228771183941944748,p2,0,0,500,0,0,62,438,0,352,83,65,0,0,0,500,0
h05,2228771183941944748,p3,0,0,500,0,0,31,469,0,387,69,44,0,0,0,500,0
h05,2234244814687274129,p1,0,0,500,0,18,219,263,0,377,72,51,0,0,0,500,0
h05,2234244814687274129,p2,0,0,500,0,0,61,439,0,364,78,58,0,0,0,500,0
h05,2234244814687274129,p3,0,0,500,0,0,40,460,0,381,82,37,0,0,0,500,0
h05,2245883088762896338,p1,0,1,499,0,13,250,237,0,367,64,69,0,0,0,500,0
h05,2245883088762896338,p2,0,0,500,0,0,120,380,0,389,59,52,0,0,0,500,0
h05,2245883088762896338,p3,0,0,500,0,0,62,438,0,355,76,69,0,0,0,500,0
h05,2288303028313800114,p1,0,2,498,0,12,226,262,0,357,94,49,0,0,0,500,0
h05,2288303028313800114,p2,0,0,500,0,0,68,432,0,297,154,49,0,0,0,500,0
h05,2288303028313800114,p3,0,0,500,0,0,38,462,0,312,133,55,0,0,0,500,0
h05,23146925379839194,p1,0,0,500,0,16,261,223,0,385,60,55,0,0,0,500,0
h05,23146925379839194,p2,0,0,500,0,0,96,404,0,320,140,40,0,0,0,500,0
h05,23146925379839194,p3,0,0,500,0,0,56,444,0,270,176,54,0,0,0,500,0
h05,2315684253322038264,p1,0,0,500,0,18,277,205,0,377,62,61,0,0,0,500,0
h05,2315684253322038264,p2,0,0,500,0,0,85,415,0,385,66,49,0,0,0,500,0
h05,2315684253322038264,p3,0,0,500,0,0,53,447,0,327,108,65,0,0,0,500,0
h05,2316003991078191534,p1,0,1,499,0,16,267,217,0,383,72,45,0,0,0,500,0
h05,2316003991078191534,p2,0,0,500,0,0,116,384,0,357,114,29,0,0,0,500,0
h05,2316003991078191534,p3,0,0,500,0,0,73,427,0,372,101,27,0,0,0,500,0
h05,2324854691930503959,p1,0,1,499,0,9,269,222,0,377,80,43,0,0,0,500,0
h05,2324854691930503959,p2,0,0,500,0,0,125,375,0,330,132,38,0,0,0,500,0
h05,2324854691930503959,p3,0,0,500,0,0,61,439,0,343,95,62,0,0,0,500,0
h05,2329092494424995999,p1,0,1,499,0,12,291,197,0,369,77,54,0,0,0,500,0
h05,2329092494424995999,p2,0,0,500,0,0,124,376,0,365,95,40,0,0,0,500,0
h05,2329092494424995999,p3,0,0,500,0,0,64,436,0,334,131,35,0,0,0,500,0
h05,2353390558278663037,p1,0,0,500,0,20,232,248,0,372,80,48,0,0,0,500,0
h05,2353390558278663037,p2,0,0,500,0,0,46,454,0,373,93,34,0,0,0,500,0
h05,2353390558278663037,p3,0,0,500,0,0,25,475,0,260,196,44,0,0,0,500,0
h05,2363439723728621014,p1,0,2,498,0,5,279,216,0,383,71,46,0,0,0,500,0
h05,2363439723728621014,p2,0,0,500,0,0,93,407,0,372,85,43,0,0,0,500,0
h05,2363439723728621014,p3,0,0,500,0,0,61,439,0,360,102,38,0,0,0,500,0
h05,236522125182876818,p1,0,1,499,0,18,273,209,0,359,75,66,0,0,0,500,0
h05,236522125182876818,p2,0,0,500,0,0,90,410,0,356,119,25,0,0,0,500,0
h05,236522125182876818,p3,0,0,500,0,0,47,453,0,323,130,47,0,0,0,500,0
h05,2385682336494085482,p1,0,1,499,0,18,300,182,0,379,58,63,0,0,0,500,0
h05,2385682336494085482,p2,0,0,500,0,0,152,348,0,331,56,113,0,0,0,500,0
h05,2385682336494085482,p3,0,0,500,0,0,96,404,0,345,132,23,0,0,0,500,0
h05,240590294240973223,p1,0,2,498,0,13,289,198,0,373,81,46,0,0,0,500,0
h05,240590294240973223,p2,0,0,500,0,0,123,377,0,353,112,35,0,0,0,500,0
h05,240590294240973223,p3,0,0,500,0,0,74,426,0,344,113,43,0,0,0,500,0
h05,2415650474673207329,p1,0,0,500,0,10,274,216,0,384,75,41,0,0,0,500,0
h05,2415650474673207329,p2,0,0,500,0,0,100,400,0,394,66,40,0,0,0,500,0
h05,2415650474673207329,p3,0,0,500,0,0,58,442,0,326,140,34,0,0,0,500,0
h05,2441310548404372499,p1,0,0,500,0,13,295,192,0,377,71,52,0,0,0,500,0
h05,2441310548404372499,p2,0,0,500,0,0,126,374,0,343,121,36,0,0,0,500,0
h05,2441310548404372499,p3,0,0,500,0,0,41,459,0,347,124,29,0,0,0,500,0
h05,2502214477749922901,p1,0,0,500,0,16,269,215,0,376,73,51,0,0,0,500,0
h05,2502214477749922901,p2,0,0,500,0,0,74,426,0,376,77,47,0,0,0,500,0
h05,2502214477749922901,p3,0,0,500,0,0,43,457,0,306,148,46,0,0,0,500,0
h05,2513348774362333501,p1,0,0,500,0,22,266,212,0,376,63,61,0,0,0,500,0
h05,2513348774362333501,p2,0,0,500,0,0,54,446,0,363,94,43,0,0,0,500,0
h05,2513348774362333501,p3,0,0,500,0,0,61,439,0,338,108,54,0,0,0,500,0
h05,2514026999351602161,p1,0,1,499,0,14,274,212,0,379,75,46,0,0,0,500,0
h05,2514026999351602161,p2,0,0,500,0,0,116,384,0,385,83,32,0,0,0,500,0
h05,2514026999351602161,p3,0,0,500,0,0,57,443,0,373,98,29,0,0,0,500,0
h05,2556206719640530903,p1,0,0,500,0,13,221,266,0,375,71,54,0,0,0,500,0
h05,2556206719640530903,p2,0,0,500,0,0,69,431,0,377,80,43,0,0,0,500,0
h05,2556206719640530903,p3,0,0,500,0,0,32,468,0,365,98,37,0,0,0,500,0
h05,2561284945642648354,p1,0,0,500,0,14,246,240,0,373,58,69,0,0,0,500,0
h05,2561284945642648354,p2,0,0,500,0,0,69,431,0,373,71,56,0,0,0,500,0
h05,2561284945642648354,p3,0,0,500,0,0,16,484,0,356,83,61,0,0,0,500,0
h05,2594160632475613918,p1,0,0,500,0,18,249,233,0,390,36,74,0,0,0,500,0
h05,2594160632475613918,p2,0,0,500,0,0,79,421,0,374,23,103,0,0,0,500,0
h05,2594160632475613918,p3,0,0,500,0,0,22,478,0,335,41,124,0,0,0,500,0
h05,2594930482647574356,p1,0,0,500,0,11,282,207,0,374,73,53,0,0,0,500,0
h05,2594930482647574356,p2,0,0,500,0,0,74,426,0,373,92,35,0,0,0,500,0
h05,2594930482647574356,p3,0,0,500,0,0,63,437,0,302,155,43,0,0,0,500,0
h05,263368955851692831,p1,0,1,499,0,11,239,250,0,381,68,51,0,0,0,500,0
h05,263368955851692831,p2,0,0,500,0,0,78,422,0,400,56,44,0,0,0,500,0
h05,263368955851692831,p3,0,0,500,0,0,57,443,0,386,74,40,0,0,0,500,0
h05,2643665608221132916,p1,0,0,500,0,14,212,274,0,385,72,43,0,0,0,500,0
h05,2643665608221132916,p2,0,0,500,0,0,34,466,0,372,74,54,0,0,0,500,0
h05,2643665608221132916,p3,0,0,500,0,0,26,474,0,384,81,35,0,0,0,500,0
h05,2648611874961412935,p1,0,0,500,0,13,282,205,0,363,79,58,0,0,0,500,0
h05,2648611874961412935,p2,0,0,500,0,0,101,399,0,339,121,40,0,0,0,500,0
h05,2648611874961412935,p3,0,0,500,0,0,51,449,0,339,136,25,0,0,0,500,0
h05,2657134930824662940,p1,0,0,500,0,12,259,229,0,317,123,60,0,0,0,500,0
h05,2657134930824662940,p2,0,0,500,0,0,96,404,0,386,74,40,0,0,0,500,0
h05,2657134930824662940,p3,0,0,500,0,0,62,438,0,381,90,29,0,0,0,500,0
h05,266536880896168669,p1,0,0,500,0,19,273,208,0,391,67,42,0,0,0,500,0
h05,266536880896168669,p2,0,0,500,0,0,102,398,0,402,72,26,0,0,0,500,0
h05,266536880896168669,p3,0,0,500,0,0,37,463,0,355,103,42,0,0,0,500,0
h05,272858877937442746,p1,0,0,500,0,19,268,213,0,378,79,43,0,0,0,500,0
h05,272858877937442746,p2,0,0,500,0,0,91,409,0,353,116,31,0,0,0,500,0
h05,272858877937442746,p3,0,0,500,0,0,35,465,0,341,127,32,0,0,0,500,0
h05,2748535386780944677,p1,0,0,500,0,20,272,208,0,352,82,66,0,0,0,500,0
h05,2748535386780944677,p2,0,0,500,0,0,95,405,0,379,89,32,0,0,0,500,0
h05,2748535386780944677,p3,0,0,500,0,0,74,426,0,350,116,34,0,0,0,500,0
h05,2768013358589572946,p1,0,2,498,0,19,290,191,0,358,70,72,0,0,0,500,0
h05,2768013358589572946,p2,0,0,500,0,0,103,397,0,350,93,57,0,0,0,500,0
h05,2768013358589572946,p3,0,0,500,0,0,43,457,0,342,112,46,0,0,0,500,0
h05,2769887300915530433,p1,0,0,500,0,11,264,225,0,378,35,87,0,0,0,500,0
h05,2769887300915530433,p2,0,0,500,0,0,105,395,0,332,47,121,0,0,0,500,0
h05,2769887300915530433,p3,0,0,500,0,0,51,449,0,352,34,114,0,0,0,500,0
h05,2793711213639074442,p1,0,0,500,0,13,238,249,0,387,53,60,0,0,0,500,0
h05,2793711213639074442,p2,0,0,500,0,0,85,415,0,356,87,57,0,0,0,500,0
h05,2793711213639074442,p3,0,0,500,0,0,22,478,0,359,88,53,0,0,0,500,0
h05,2819096609779749247,p1,0,1,499,0,18,246,236,0,383,65,52,0,0,0,500,0
h05,2819096609779749247,p2,0,0,500,0,0,75,425,0,358,102,40,0,0,0,500,0
h05,2819096609779749247,p3,0,0,500,0,0,42,458,0,347,105,48,0,0,0,500,0
h05,2852478797854467960,p1,0,1,499,0,21,276,203,0,386,74,40,0,0,0,500,0
h05,2852478797854467960,p2,0,0,500,0,0,106,394,0,371,66,63,0,0,0,500,0
h05,2852478797854467960,p3,0,0,500,0,0,82,418,0,312,133,55,0,0,0,500,0
h05,2868243242050593548,p1,0,0,500,0,11,229,260,0,364,74,62,0,0,0,500,0
h05,2868243242050593548,p2,0,0,500,0,0,81,419,0,364,97,39,0,0,0,500,0
h05,2868243242050593548,p3,0,0,500,0,0,26,474,0,352,89,59,0,0,0,500,0
h05,2873793647919478335,p1,0,2,498,0,13,252,235,0,373,76,51,0,0,0,500,0
h05,2873793647919478335,p2,0,0,500,0,0,112,388,0,374,87,39,0,0,0,500,0
h05,2873793647919478335,p3,0,0,500,0,0,55,445,0,323,149,28,0,0,0,500,0
h05,2875096199980571401,p1,0,0,500,0,9,278,213,0,364,94,42,0,0,0,500,0
h05,2875096199980571401,p2,0,0,500,0,0,108,392,0,387,77,36,0,0,0,500,0
h05,2875096199980571401,p3,0,0,500,0,0,41,459,0,376,85,39,0,0,0,500,0
h05,2877962110587491459,p1,0,2,498,0,16,228,256,0,369,78,53,0,0,0,500,0
h05,2877962110587491459,p2,0,0,500,0,0,77,423,0,372,91,37,0,0,0,500,0
h05,2877962110587491459,p3,0,0,500,0,0,47,453,0,376,86,38,0,0,0,500,0
h05,2878018892401122246,p1,0,0,500,0,10,255,235,0,347,96,57,0,0,0,500,0
h05,2878018892401122246,p2,0,0,500,0,0,79,421,0,338,124,38,0,0,0,500,0
h05,2878018892401122246,p3,0,0,500,0,0,68,432,0,361,96,43,0,0,0,500,0
h05,2881712073384680095,p1,0,1,499,0,14,251,235,0,387,50,63,0,0,0,500,0
h05,2881712073384680095,p2,0,0,500,0,0,92,408,0,389,36,75,0,0,0,500,0
h05,2881712073384680095,p3,0,0,500,0,0,79,421,0,367,29,104,0,0,0,500,0
h05,2886475517365525834,p1,0,0,500,0,28,252,220,0,370,69,61,0,0,0,500,0
h05,2886475517365525834,p2,0,0,500,0,0,80,420,0,383,81,36,0,0,0,500,0
h05,2886475517365525834,p3,0,0,500,0,0,48,452,0,361,107,32,0,0,0,500,0
h05,2890181523104987576,p1,0,0,500,0,11,260,229,0,360,82,58,0,0,0,500,0
h05,2890181523104987576,p2,0,0,500,0,0,93,407,0,340,106,54,0,0,0,500,0
h05,2890181523104987576,p3,0,0,500,0,0,42,458,0,238,213,49,0,0,0,500,0
h05,2941719576958868389,p1,0,0,500,0,18,257,225,0,368,80,52,0,0,0,500,0
h05,2941719576958868389,p2,0,0,500,0,0,97,403,0,360,108,32,0,0,0,500,0
h05,2941719576958868389,p3,0,0,500,0,0,34,466,0,311,155,34,0,0,0,500,0
h05,294206744387707502,p1,0,0,500,0,17,290,193,0,376,68,56,0,0,0,500,0
h05,294206744387707502,p2,0,0,500,0,0,115,385,0,356,114,30,0,0,0,500,0
h05,294206744387707502,p3,0,0,500,0,0,78,422,0,339,130,31,0,0,0,500,0
h05,2949824631752874456,p1,0,0,500,0,11,261,228,0,367,88,45,0,0,0,500,0
h05,2949824631752874456,p2,0,0,500,0,0,92,408,0,364,98,38,0,0,0,500,0
h05,2949824631752874456,p3,0,0,500,0,0,50,450,0,363,106,31,0,0,0,500,0
h05,2983972839640826529,p1,0,0,500,0,25,265,210,0,348,83,69,0,0,0,500,0
h05,2983972839640826529,p2,0,0,500,0,0,57,443,0,346,115,39,0,0,0,500,0
h05,2983972839640826529,p3,0,0,500,0,0,40,460,0,358,113,29,0,0,0,500,0
h05,3005050390121271868,p1,0,0,500,0,15,245,240,0,364,73,63,0,0,0,500,0
h05,3005050390121271868,p2,0,0,500,0,0,69,431,0,342,110,48,0,0,0,500,0
h05,3005050390121271868,p3,0,0,500,0,0,29,471,0,384,78,38,0,0,0,500,0
h05,3048685216672930222,p1,0,0,500,0,12,228,260,0,356,85,59,0,0,0,500,0
h05,3048685216672930222,p2,0,0,500,0,0,73,427,0,277,187,36,0,0,0,500,0
h05,3048685216672930222,p3,0,0,500,0,0,22,478,0,340,127,33,0,0,0,500,0
h05,3094750602436115619,p1,0,1,499,0,16,251,233,0,362,83,55,0,0,0,500,0
h05,3094750602436115619,p2,0,0,500,0,0,69,431,0,307,157,36,0,0,0,500,0
h05,3094750602436115619,p3,0,0,500,0,0,43,457,0,302,157,41,0,0,0,500,0
h05,3102087033776832206,p1,0,0,500,0,18,262,220,0,376,64,60,0,0,0,500,0
h05,3102087033776832206,p2,0,0,500,0,1,88,411,0,358,97,45,0,0,0,500,0
h05,3102087033776832206,p3,0,0,500,0,0,65,435,0,295,175,30,0,0,0,500,0
h05,3154478712643722168,p1,0,0,500,0,17,292,191,0,377,77,46,0,0,0,500,0
h05,3154478712643722168,p2,0,0,500,0,0,117,383,0,364,108,28,0,0,0,500,0
h05,3154478712643722168,p3,0,0,500,0,0,59,441,0,386,85,29,0,0,0,500,0
h05,3156338250560751663,p1,0,1,499,0,10,273,217,0,368,68,64,0,0,0,500,0
h05,3156338250560751663,p2,0,0,500,0,0,120,380,0,362,96,42,0,0,0,500,0
h05,3156338250560751663,p3,0,0,500,0,0,87,413,0,334,132,34,0,0,0,500,0
h05,3168617480241716285,p1,0,0,500,0,8,263,229,0,382,70,48,0,0,0,500,0
h05,3168617480241716285,p2,0,0,500,0,0,142,358,0,380,86,34,0,0,0,500,0
h05,3168617480241716285,p3,0,0,500,0,0,53,447,0,357,109,34,0,0,0,500,0
h05,3183773561331794744,p1,0,2,498,0,17,309,174,0,372,78,50,0,0,0,500,0
h05,3183773561331794744,p2,0,0,500,0,0,98,402,0,391,76,33,0,0,0,500,0
h05,3183773561331794744,p3,0,0,500,0,0,61,439,0,355,107,38,0,0,0,500,0
h05,3190795366140374516,p1,0,0,500,0,16,268,216,0,354,96,50,0,0,0,500,0
h05,3190795366140374516,p2,0,0,500,0,0,84,416,0,329,126,45,0,0,0,500,0
h05,3190795366140374516,p3,0,0,500,0,0,55,445,0,320,152,28,0,0,0,500,0
h05,3194215750625306473,p1,0,0,500,0,14,282,204,0,375,77,48,0,0,0,500,0
h05,3194215750625306473,p2,0,0,500,0,0,87,413,0,354,107,39,0,0,0,500,0
h05,3194215750625306473,p3,0,0,500,0,0,28,472,0,404,64,32,0,0,0,500,0
h05,3227664716567157262,p1,0,1,499,0,13,257,230,0,359,78,63,0,0,0,500,0
h05,3227664716567157262,p2,0,0,500,0,0,102,398,0,315,144,41,0,0,0,500,0
h05,3227664716567157262,p3,0,0,500,0,0,32,468,0,360,90,50,0,0,0,500,0
h05,3236963627778638242,p1,0,2,498,0,17,286,197,0,361,100,39,0,0,0,500,0
h05,3236963627778638242,p2,0,0,500,0,0,131,369,0,391,81,28,0,0,0,500,0
h05,3236963627778638242,p3,0,0,500,0,0,95,405,0,391,73,36,0,0,0,500,0
h05,3241383371450880742,p1,0,0,500,0,12,269,219,0,364,84,52,0,0,0,500,0
h05,3241383371450880742,p2,0,0,500,0,0,106,394,0,366,63,71,0,0,0,500,0
h05,3241383371450880742,p3,0,0,500,0,0,40,460,0,338,46,116,0,0,0,500,0
h05,3242636241902565926,p1,0,1,499,0,16,270,214,0,387,58,55,0,0,0,500,0
h05,3242636241902565926,p2,0,0,500,0,0,76,424,0,329,132,39,0,0,0,500,0
h05,3242636241902565926,p3,0,0,500,0,0,43,457,0,302,160,38,0,0,0,500,0
h05,3245000264646322590,p1,0,1,499,0,10,285,205,0,381,72,47,0,0,0,500,0
h05,3245000264646322590,p2,0,0,500,0,0,120,380,0,354,109,37,0,0,0,500,0
h05,3245000264646322590,p3,0,0,500,0,0,56,444,0,367,95,38,0,0,0,500,0
h05,3250084756891238329,p1,0,1,499,0,16,277,207,0,374,80,46,0,0,0,500,0
h05,3250084756891238329,p2,0,0,500,0,0,86,414,0,324,96,80,0,0,0,500,0
h05,3250084756891238329,p3,0,0,500,0,0,35,465,0,356,83,61,0,0,0,500,0
h05,3266500550218017543,p1,0,0,500,0,10,242,248,0,384,33,83,0,0,0,500,0
h05,3266500550218017543,p2,0,0,500,0,0,74,426,0,329,52,119,0,0,0,500,0
h05,3266500550218017543,p3,0,0,500,0,0,39,461,0,333,42,125,0,0,0,500,0
h05,3267388951636920434,p1,0,0,500,0,18,243,239,0,385,41,74,0,0,0,500,0
h05,3267388951636920434,p2,0,0,500,0,0,56,444,0,379,32,89,0,0,0,500,0
h05,3267388951636920434,p3,0,0,500,0,0,39,461,0,328,77,95,0,0,0,500,0
h05,327693866498517178,p1,0,0,500,0,12,223,265,0,357,69,74,0,0,0,500,0
h05,327693866498517178,p2,0,0,500,0,0,32,468,0,353,64,83,0,0,0,500,0
h05,327693866498517178,p3,0,0,500,0,0,24,476,0,335,64,101,0,0,0,500,0
h05,3288853020649340908,p1,0,2,498,0,11,262,227,0,375,72,53,0,0,0,500,0
h05,3288853020649340908,p2,0,0,500,0,0,86,414,0,357,104,39,0,0,0,500,0
h05,3288853020649340908,p3,0,0,500,0,0,40,460,0,316,150,34,0,0,0,500,0
h05,3324021796230440556,p1,0,0,500,0,21,261,218,0,370,78,52,0,0,0,500,0
h05,3324021796230440556,p2,0,0,500,0,0,90,410,0,383,84,33,0,0,0,500,0
h05,3324021796230440556,p3,0,0,500,0,0,81,419,0,321,136,43,0,0,0,500,0
h05,3324665535878053762,p1,0,0,500,0,3,255,242,0,375,74,51,0,0,0,500,0
h05,3324665535878053762,p2,0,0,500,0,0,77,423,0,355,112,33,0,0,0,500,0
h05,3324665535878053762,p3,0,0,500,0,0,65,435,0,349,113,38,0,0,0,500,0
h05,3326514799269308837,p1,0,0,500,0,17,255,228,0,382,57,61,0,0,0,500,0
h05,3326514799269308837,p2,0,0,500,0,0,93,407,0,344,74,82,0,0,0,500,0
h05,3326514799269308837,p3,0,0,500,0,0,33,467,0,370,95,35,0,0,0,500,0
h05,3330728579753376144,p1,0,1,499,0,15,287,198,0,385,67,48,0,0,0,500,0
h05,3330728579753376144,p2,0,0,500,0,0,103,397,0,313,151,36,0,0,0,500,0
h05,3330728579753376144,p3,0,0,500,0,0,65,435,0,385,88,27,0,0,0,500,0
h05,3362260376092385178,p1,0,0,500,0,20,275,205,0,378,57,65,0,0,0,500,0
h05,3362260376092385178,p2,0,0,500,0,0,102,398,0,322,140,38,0,0,0,500,0
h05,3362260376092385178,p3,0,0,500,0,0,58,442,0,323,133,44,0,0,0,500,0
h05,3373045206563189524,p1,0,0,500,0,11,246,243,0,356,83,61,0,0,0,500,0
h05,3373045206563189524,p2,0,0,500,0,0,78,422,0,367,87,46,0,0,0,500,0
h05,3373045206563189524,p3,0,0,500,0,0,51,449,0,331,131,38,0,0,0,500,0
h05,3407223520862521737,p1,0,1,499,0,19,268,213,0,370,74,56,0,0,0,500,0
h05,3407223520862521737,p2,0,0,500,0,0,83,417,0,382,92,26,0,0,0,500,0
h05,3407223520862521737,p3,0,0,500,0,0,86,414,0,345,129,26,0,0,0,500,0
h05,3461153620878424070,p1,0,0,500,0,15,268,217,0,345,98,57,0,0,0,500,0
h05,3461153620878424070,p2,0,0,500,0,0,86,414,0,384,79,37,0,0,0,500,0
h05,3461153620878424070,p3,0,0,500,0,0,52,448,0,321,123,56,0,0,0,500,0
h05,3461961311160285679,p1,0,0,500,0,15,279,206,0,379,62,59,0,0,0,500,0
h05,3461961311160285679,p2,0,0,500,0,0,172,328,0,303,116,81,0,0,0,500,0
h05,3461961311160285679,p3,0,0,500,0,0,94,406,0,375,70,55,0,0,0,500,0
h05,3464658352616882037,p1,0,0,500,0,14,237,249,0,375,70,55,0,0,0,500,0
h05,3464658352616882037,p2,0,0,500,0,0,52,448,0,296,168,36,0,0,0,500,0
h05,3464658352616882037,p3,0,0,500,0,0,32,468,0,336,118,46,0,0,0,500,0
h05,3464772875341652782,p1,0,0,500,0,18,249,233,0,399,58,43,0,0,0,500,0
h05,3464772875341652782,p2,0,0,500,0,0,77,423,0,354,90,56,0,0,0,500,0
h05,3464772875341652782,p3,0,0,500,0,0,79,421,0,380,101,19,0,0,0,500,0
h05,3468527084758718009,p1,0,0,500,0,15,274,211,0,368,76,56,0,0,0,500,0
h05,3468527084758718009,p2,0,0,500,0,0,101,399,0,319,138,43,0,0,0,500,0
h05,3468527084758718009,p3,0,0,500,0,0,72,428,0,350,117,33,0,0,0,500,0
h05,3472101264269831400,p1,0,0,500,0,13,256,231,0,366,73,61,0,0,0,500,0
h05,3472101264269831400,p2,0,0,500,0,0,95,405,0,364,95,41,0,0,0,500,0
h05,3472101264269831400,p3,0,0,500,0,0,51,449,0,354,110,36,0,0,0,500,0
h05,3483914507240149866,p1,0,2,498,0,14,276,210,0,389,58,53,0,0,0,500,0
h05,3483914507240149866,p2,0,0,500,0,0,85,415,0,335,117,48,0,0,0,500,0
h05,3483914507240149866,p3,0,0,500,0,0,59,441,0,388,74,38,0,0,0,500,0
h05,3508644083957044848,p1,0,0,500,0,12,281,207,0,369,74,57,0,0,0,500,0
h05,3508644083957044848,p2,0,0,500,0,0,123,377,0,383,78,39,0,0,0,500,0
h05,3508644083957044848,p3,0,0,500,0,0,60,440,0,365,100,35,0,0,0,500,0
h05,3516512626352426233,p1,0,1,499,0,15,253,232,0,365,78,57,0,0,0,500,0
h05,3516512626352426233,p2,0,0,500,0,0,91,409,0,381,82,37,0,0,0,500,0
h05,3516512626352426233,p3,0,0,500,0,0,51,449,0,325,132,43,0,0,0,500,0
h05,3528402505503618290,p1,0,1,499,0,12,253,235,0,373,63,64,0,0,0,500,0
h05,3528402505503618290,p2,0,0,500,0,0,84,416,0,376,81,43,0,0,0,500,0
h05,3528402505503618290,p3,0,0,500,0,0,40,460,0,348,93,59,0,0,0,500,0
h05,3540262657286518291,p1,0,1,499,0,27,294,179,0,370,84,46,0,0,0,500,0
h05,3540262657286518291,p2,0,0,500,0,0,138,362,0,304,159,37,0,0,0,500,0
h05,3540262657286518291,p3,0,0,500,0,0,59,441,0,357,110,33,0,0,0,500,0
h05,3540456257748157535,p1,0,0,500,0,7,216,277,0,356,71,73,0,0,0,500,0
h05,3540456257748157535,p2,0,0,500,0,0,62,438,0,294,130,76,0,0,0,500,0
h05,3540456257748157535,p3,0,0,500,0,0,26,474,0,367,87,46,0,0,0,500,0
h05,3544710007468744904,p1,0,0,500,0,12,226,262,0,361,71,68,0,0,0,500,0
h05,3544710007468744904,p2,0,0,500,0,0,75,425,0,365,82,53,0,0,0,500,0
h05,3544710007468744904,p3,0,0,500,0,0,59,441,0,354,94,52,0,0,0,500,0
h05,3551272699908572124,p1,0,0,500,0,11,240,249,0,366,68,66,0,0,0,500,0
h05,3551272699908572124,p2,0,0,500,0,0,54,446,0,370,84,46,0,0,0,500,0
h05,3551272699908572124,p3,0,0,500,0,0,27,473,0,367,84,49,0,0,0,500,0
h05,3591561836621665688,p1,0,0,500,0,15,297,188,0,368,85,47,0,0,0,500,0
h05,3591561836621665688,p2,0,0,500,0,0,149,351,0,345,132,23,0,0,0,500,0
h05,3591561836621665688,p3,0,0,500,0,0,72,428,0,341,132,27,0,0,0,500,0
h05,3600462931228260834,p1,0,0,500,0,15,252,233,0,371,71,58,0,0,0,500,0
h05,3600462931228260834,p2,0,0,500,0,0,79,421,0,339,127,34,0,0,0,500,0
h05,3600462931228260834,p3,0,0,500,0,0,46,454,0,338,134,28,0,0,0,500,0
h05,3628011086725781549,p1,0,0,500,0,16,211,273,0,358,95,47,0,0,0,500,0
h05,3628011086725781549,p2,0,0,500,0,0,65,435,0,373,87,40,0,0,0,500,0
h05,3628011086725781549,p3,0,0,500,0,0,35,465,0,356,106,38,0,0,0,500,0
h05,366504081612037806,p1,0,1,499,0,9,277,214,0,389,57,54,0,0,0,500,0
h05,366504081612037806,p2,0,0,500,0,0,93,407,0,324,125,51,0,0,0,500,0
h05,366504081612037806,p3,0,0,500,0,0,52,448,0,366,96,38,0,0,0,500,0
h05,3683354837660023714,p1,0,3,497,0,13,263,224,0,370,81,49,0,0,0,500,0
h05,3683354837660023714,p2,0,0,500,0,0,121,379,0,376,87,37,0,0,0,500,0
h05,3683354837660023714,p3,0,0,500,0,0,59,441,0,375,78,47,0,0,0,500,0
h05,3697800141377835930,p1,0,1,499,0,10,227,263,0,384,50,66,0,0,0,500,0
h05,3697800141377835930,p2,0,0,500,0,0,68,432,0,353,106,41,0,0,0,500,0
