hXX,replicate,pop,A_0,A_1,A_2,A_nan,B_0,B_1,B_2,B_nan,C_0,C_1,C_2,C_nan,NONE_0,NONE_1,NONE_2,NONE_nan
h00,6921980969079321895,p1,0,0,500,0,13,48,439,0,371,33,96,0,0,0,500,0
h00,6921980969079321895,p2,0,0,500,0,0,1,499,0,393,11,96,0,0,0,500,0
h00,6921980969079321895,p3,0,0,500,0,0,0,500,0,360,15,125,0,0,0,500,0
h00,692328224564536655,p1,0,0,500,0,10,46,444,0,369,9,122,0,0,0,500,0
h00,692328224564536655,p2,0,0,500,0,0,0,500,0,393,18,89,0,0,0,500,0
h00,692328224564536655,p3,0,0,500,0,0,0,500,0,331,11,158,0,0,0,500,0
h00,6971492208501631548,p1,0,0,500,0,14,51,435,0,376,12,112,0,0,0,500,0
h00,6971492208501631548,p2,0,0,500,0,0,1,499,0,355,13,132,0,0,0,500,0
h00,6971492208501631548,p3,0,0,500,0,0,0,500,0,382,12,106,0,0,0,500,0
h00,6972189440130738959,p1,0,0,500,0,14,30,456,0,393,9,98,0,0,0,500,0
h00,6972189440130738959,p2,0,0,500,0,0,1,499,0,337,13,150,0,0,0,500,0
h00,6972189440130738959,p3,0,0,500,0,0,0,500,0,326,8,166,0,0,0,500,0
h00,7012783120457334628,p1,0,0,500,0,16,47,437,0,372,14,114,0,0,0,500,0
h00,7012783120457334628,p2,0,0,500,0,0,2,498,0,371,12,117,0,0,0,500,0
h00,7012783120457334628,p3,0,0,500,0,0,0,500,0,350,13,137,0,0,0,500,0
h00,7012939089339419601,p1,0,0,500,0,16,45,439,0,360,34,106,0,0,0,500,0
h00,7012939089339419601,p2,0,0,500,0,0,0,500,0,329,80,91,0,0,0,500,0
h00,7012939089339419601,p3,0,0,500,0,0,0,500,0,331,69,100,0,0,0,500,0
h00,7028234984784962488,p1,0,0,500,0,14,50,436,0,357,10,133,0,0,0,500,0
h00,7028234984784962488,p2,0,0,500,0,0,0,500,0,333,8,159,0,0,0,500,0
h00,7028234984784962488,p3,0,0,500,0,0,0,500,0,396,5,99,0,0,0,500,0
h00,7056730645515222111,p1,0,0,500,0,10,51,439,0,370,39,91,0,0,0,500,0
h00,7056730645515222111,p2,0,0,500,0,0,2,498,0,378,26,96,0,0,0,500,0
h00,7056730645515222111,p3,0,0,500,0,0,0,500,0,386,36,78,0,0,0,500,0
h00,7070626102030733824,p1,0,0,500,0,12,46,442,0,366,33,101,0,0,0,500,0
h00,7070626102030733824,p2,0,0,500,0,0,0,500,0,368,35,97,0,0,0,500,0
h00,7070626102030733824,p3,0,0,500,0,0,0,500,0,376,39,85,0,0,0,500,0
h00,7084127401146040401,p1,0,0,500,0,21,39,440,0,376,27,97,0,0,0,500,0
h00,7084127401146040401,p2,0,0,500,0,0,1,499,0,335,13,152,0,0,0,500,0
h00,7084127401146040401,p3,0,0,500,0,0,0,500,0,341,10,149,0,0,0,500,0
h00,7086230366887684684,p1,0,0,500,0,13,55,432,0,370,18,112,0,0,0,500,0
h00,7086230366887684684,p2,0,0,500,0,0,2,498,0,349,6,145,0,0,0,500,0
h00,7086230366887684684,p3,0,0,500,0,0,0,500,0,358,10,132,0,0,0,500,0
h00,7088973757696078623,p1,0,0,500,0,22,39,439,0,375,9,116,0,0,0,500,0
h00,7088973757696078623,p2,0,0,500,0,0,0,500,0,343,1,156,0,0,0,500,0
h00,7088973757696078623,p3,0,0,500,0,0,0,500,0,364,24,112,0,0,0,500,0
h00,7091619324623027029,p1,0,0,500,0,11,44,445,0,365,5,130,0,0,0,500,0
h00,7091619324623027029,p2,0,0,500,0,0,0,500,0,339,5,156,0,0,0,500,0
h00,7091619324623027029,p3,0,0,500,0,0,0,500,0,371,19,110,0,0,0,500,0
h00,7137250607531919798,p1,0,0,500,0,23,35,442,0,374,29,97,0,0,0,500,0
h00,7137250607531919798,p2,0,0,500,0,1,1,498,0,360,51,89,0,0,0,500,0
h00,7137250607531919798,p3,0,0,500,0,0,0,500,0,344,68,88,0,0,0,500,0
h00,7157296070022791018,p1,0,0,500,0,19,42,439,0,358,38,104,0,0,0,500,0
h00,7157296070022791018,p2,0,0,500,0,1,1,498,0,353,58,89,0,0,0,500,0
h00,7157296070022791018,p3,0,0,500,0,0,0,500,0,351,73,76,0,0,0,500,0
h00,7163536301884147900,p1,0,0,500,0,10,42,448,0,386,24,90,0,0,0,500,0
h00,7163536301884147900,p2,0,0,500,0,0,0,500,0,373,31,96,0,0,0,500,0
h00,7163536301884147900,p3,0,0,500,0,0,0,500,0,282,9,209,0,0,0,500,0
h00,7187639259049034522,p1,0,0,500,0,10,60,430,0,371,10,119,0,0,0,500,0
h00,7187639259049034522,p2,0,0,500,0,0,3,497,0,386,33,81,0,0,0,500,0
h00,7187639259049034522,p3,0,0,500,0,0,0,500,0,397,10,93,0,0,0,500,0
h00,7207347963926256778,p1,0,0,500,0,13,56,431,0,380,34,86,0,0,0,500,0
h00,7207347963926256778,p2,0,0,500,0,0,1,499,0,329,28,143,0,0,0,500,0
h00,7207347963926256778,p3,0,0,500,0,0,0,500,0,333,41,126,0,0,0,500,0
h00,7253817427040050467,p1,0,0,500,0,10,51,439,0,381,29,90,0,0,0,500,0
h00,7253817427040050467,p2,1,0,499,0,1,2,497,0,360,63,77,0,0,1,499,0
h00,7253817427040050467,p3,0,0,500,0,0,0,500,0,340,92,68,0,0,0,500,0
h00,7276188519562630070,p1,0,0,500,0,12,59,429,0,356,14,130,0,0,0,500,0
h00,7276188519562630070,p2,0,0,500,0,0,2,498,0,350,10,140,0,0,0,500,0
h00,7276188519562630070,p3,0,0,500,0,0,0,500,0,361,7,132,0,0,0,500,0
h00,7282223881640676299,p1,0,0,500,0,14,52,434,0,359,18,123,0,0,0,500,0
h00,7282223881640676299,p2,0,0,500,0,0,0,500,0,338,8,154,0,0,0,500,0
h00,7282223881640676299,p3,0,0,500,0,0,0,500,0,354,10,136,0,0,0,500,0
h00,7304884061984682152,p1,0,0,500,0,13,48,439,0,359,13,128,0,0,0,500,0
h00,7304884061984682152,p2,0,0,500,0,0,1,499,0,330,12,158,0,0,0,500,0
h00,7304884061984682152,p3,0,0,500,0,0,0,500,0,373,13,114,0,0,0,500,0
h00,731778787169459261,p1,0,0,500,0,12,44,444,0,360,20,120,0,0,0,500,0
h00,731778787169459261,p2,0,0,500,0,0,2,498,0,313,9,178,0,0,0,500,0
h00,731778787169459261,p3,0,0,500,0,0,0,500,0,357,7,136,0,0,0,500,0
h00,7330341303108867477,p1,0,0,500,0,14,45,441,0,396,8,96,0,0,0,500,0
h00,7330341303108867477,p2,0,0,500,0,0,1,499,0,336,21,143,0,0,0,500,0
h00,7330341303108867477,p3,0,0,500,0,0,0,500,0,381,14,105,0,0,0,500,0
h00,7331702996590870865,p1,0,0,500,0,11,40,449,0,373,8,119,0,0,0,500,0
h00,7331702996590870865,p2,0,0,500,0,0,0,500,0,332,13,155,0,0,0,500,0
h00,7331702996590870865,p3,0,0,500,0,0,0,500,0,308,25,167,0,0,0,500,0
h00,7336963978818366824,p1,0,0,500,0,15,49,436,0,365,14,121,0,0,0,500,0
h00,7336963978818366824,p2,0,0,500,0,0,0,500,0,387,15,98,0,0,0,500,0
h00,7336963978818366824,p3,0,0,500,0,0,0,500,0,347,40,113,0,0,0,500,0
h00,7337409826029250569,p1,0,0,500,0,15,52,433,0,367,25,108,0,0,0,500,0
h00,7337409826029250569,p2,0,0,500,0,0,0,500,0,376,28,96,0,0,0,500,0
h00,7337409826029250569,p3,0,0,500,0,0,0,500,0,396,36,68,0,0,0,500,0
h00,7344156821422071061,p1,0,0,500,0,16,43,441,0,384,13,103,0,0,0,500,0
h00,7344156821422071061,p2,0,0,500,0,0,0,500,0,388,15,97,0,0,0,500,0
h00,7344156821422071061,p3,0,0,500,0,0,0,500,0,350,19,131,0,0,0,500,0
h00,7351765613849292698,p1,0,0,500,0,15,64,421,0,366,54,80,0,0,0,500,0
h00,7351765613849292698,p2,0,0,500,0,0,0,500,0,283,133,84,0,0,0,500,0
h00,7351765613849292698,p3,0,0,500,0,0,0,500,0,327,79,94,0,0,0,500,0
h00,7380331902355262973,p1,0,0,500,0,7,38,455,0,370,22,108,0,0,0,500,0
h00,7380331902355262973,p2,0,0,500,0,0,1,499,0,352,37,111,0,0,0,500,0
h00,7380331902355262973,p3,0,0,500,0,0,0,500,0,341,12,147,0,0,0,500,0
h00,7381613772574883665,p1,0,0,500,0,13,58,429,0,377,6,117,0,0,0,500,0
h00,7381613772574883665,p2,0,0,500,0,0,0,500,0,391,9,100,0,0,0,500,0
h00,7381613772574883665,p3,0,0,500,0,0,0,500,0,356,9,135,0,0,0,500,0
h00,7385212419273013375,p1,0,0,500,0,14,46,440,0,391,6,103,0,0,0,500,0
h00,7385212419273013375,p2,0,0,500,0,0,1,499,0,340,25,135,0,0,0,500,0
h00,7385212419273013375,p3,0,0,500,0,0,0,500,0,336,5,159,0,0,0,500,0
h00,7399684465983197950,p1,0,0,500,0,22,45,433,0,378,14,108,0,0,0,500,0
h00,7399684465983197950,p2,0,0,500,0,0,1,499,0,404,7,89,0,0,0,500,0
h00,7399684465983197950,p3,0,0,500,0,0,0,500,0,357,16,127,0,0,0,500,0
h00,7413841783320754802,p1,0,0,500,0,12,48,440,0,352,19,129,0,0,0,500,0
h00,7413841783320754802,p2,0,0,500,0,0,1,499,0,309,48,143,0,0,0,500,0
h00,7413841783320754802,p3,0,0,500,0,0,1,499,0,368,10,122,0,0,0,500,0
h00,7414523646869633419,p1,0,0,500,0,13,42,445,0,383,10,107,0,0,0,500,0
h00,7414523646869633419,p2,0,0,500,0,0,2,498,0,354,15,131,0,0,0,500,0
h00,7414523646869633419,p3,0,0,500,0,0,0,500,0,366,15,119,0,0,0,500,0
h00,7439394794247071750,p1,0,0,500,0,14,37,449,0,377,5,118,0,0,0,500,0
h00,7439394794247071750,p2,0,0,500,0,0,1,499,0,306,0,194,0,0,0,500,0
h00,7439394794247071750,p3,0,0,500,0,0,0,500,0,353,4,143,0,0,0,500,0
h00,7473469869254133156,p1,0,0,500,0,12,37,451,0,372,7,121,0,0,0,500,0
h00,7473469869254133156,p2,0,0,500,0,0,2,498,0,372,5,123,0,0,0,500,0
h00,7473469869254133156,p3,0,0,500,0,0,0,500,0,324,5,171,0,0,0,500,0
h00,7489332420735831496,p1,0,0,500,0,17,32,451,0,363,11,126,0,0,0,500,0
h00,7489332420735831496,p2,0,0,500,0,0,0,500,0,367,15,118,0,0,0,500,0
h00,7489332420735831496,p3,0,0,500,0,0,0,500,0,339,34,127,0,0,0,500,0
h00,7492281159528610269,p1,0,0,500,0,20,44,436,0,362,6,132,0,0,0,500,0
h00,7492281159528610269,p2,0,0,500,0,0,2,498,0,380,11,109,0,0,0,500,0
h00,7492281159528610269,p3,0,0,500,0,0,0,500,0,290,6,204,0,0,0,500,0
h00,7510017443374212299,p1,0,0,500,0,17,45,438,0,359,12,129,0,0,0,500,0
h00,7510017443374212299,p2,0,0,500,0,0,0,500,0,357,54,89,0,0,0,500,0
h00,7510017443374212299,p3,0,0,500,0,0,0,500,0,323,28,149,0,0,0,500,0
h00,7575364469277083538,p1,0,0,500,0,19,40,441,0,376,31,93,0,0,0,500,0
h00,7575364469277083538,p2,0,0,500,0,0,0,500,0,347,82,71,0,0,0,500,0
h00,7575364469277083538,p3,0,0,500,0,0,0,500,0,340,92,68,0,0,0,500,0
h00,7596600659096589567,p1,0,0,500,0,15,39,446,0,350,32,118,0,0,0,500,0
h00,7596600659096589567,p2,0,0,500,0,0,2,498,0,406,5,89,0,0,0,500,0
h00,7596600659096589567,p3,0,0,500,0,0,0,500,0,367,16,117,0,0,0,500,0
h00,7640468002792745424,p1,0,0,500,0,24,60,416,0,386,7,107,0,0,0,500,0
h00,7640468002792745424,p2,0,0,500,0,0,1,499,0,363,12,125,0,0,0,500,0
h00,7640468002792745424,p3,0,0,500,0,0,0,500,0,353,13,134,0,0,0,500,0
h00,7640924825233081351,p1,0,0,500,0,18,53,429,0,365,10,125,0,0,0,500,0
h00,7640924825233081351,p2,0,0,500,0,0,0,500,0,336,11,153,0,0,0,500,0
h00,7640924825233081351,p3,0,0,500,0,0,0,500,0,316,22,162,0,0,0,500,0
h00,7669602547746765903,p1,0,0,500,0,8,54,438,0,353,12,135,0,0,0,500,0
h00,7669602547746765903,p2,0,0,500,0,0,0,500,0,336,6,158,0,0,0,500,0
h00,7669602547746765903,p3,0,0,500,0,0,0,500,0,388,5,107,0,0,0,500,0
h00,7670967728798457551,p1,0,0,500,0,9,50,441,0,369,8,123,0,0,0,500,0
h00,7670967728798457551,p2,0,0,500,0,0,1,499,0,364,12,124,0,0,0,500,0
h00,7670967728798457551,p3,0,0,500,0,0,0,500,0,289,59,152,0,0,0,500,0
h00,7681282347561624791,p1,0,0,500,0,12,40,448,0,389,28,83,0,0,0,500,0
h00,7681282347561624791,p2,0,0,500,0,0,0,500,0,363,62,75,0,0,0,500,0
h00,7681282347561624791,p3,0,0,500,0,0,0,500,0,338,52,110,0,0,0,500,0
h00,7689060740259911737,p1,0,0,500,0,13,57,430,0,387,9,104,0,0,0,500,0
h00,7689060740259911737,p2,0,0,500,0,0,3,497,0,360,18,122,0,0,0,500,0
h00,7689060740259911737,p3,0,0,500,0,0,0,500,0,288,31,181,0,0,0,500,0
h00,7694801790239217915,p1,0,0,500,0,13,35,452,0,382,17,101,0,0,0,500,0
h00,7694801790239217915,p2,0,0,500,0,0,0,500,0,356,65,79,0,0,0,500,0
h00,7694801790239217915,p3,0,0,500,0,0,0,500,0,393,41,66,0,0,0,500,0
h00,7702412575777826027,p1,0,0,500,0,15,54,431,0,371,8,121,0,0,0,500,0
h00,7702412575777826027,p2,0,0,500,0,0,0,500,0,358,68,74,0,0,0,500,0
h00,7702412575777826027,p3,0,0,500,0,0,0,500,0,389,37,74,0,0,0,500,0
h00,7705097774128820863,p1,0,0,500,0,17,36,447,0,361,11,128,0,0,0,500,0
h00,7705097774128820863,p2,0,0,500,0,0,1,499,0,366,20,114,0,0,0,500,0
h00,7705097774128820863,p3,0,0,500,0,0,0,500,0,356,16,128,0,0,0,500,0
h00,7754204663126548307,p1,0,0,500,0,19,40,441,0,378,7,115,0,0,0,500,0
h00,7754204663126548307,p2,0,0,500,0,0,0,500,0,359,14,127,0,0,0,500,0
h00,7754204663126548307,p3,0,0,500,0,0,0,500,0,378,8,114,0,0,0,500,0
h00,7755256581793677928,p1,0,0,500,0,17,41,442,0,373,8,119,0,0,0,500,0
h00,7755256581793677928,p2,0,0,500,0,0,1,499,0,361,3,136,0,0,0,500,0
h00,7755256581793677928,p3,0,0,500,0,0,0,500,0,390,8,102,0,0,0,500,0
h00,7761268545753577354,p1,0,0,500,0,19,45,436,0,384,10,106,0,0,0,500,0
h00,7761268545753577354,p2,0,0,500,0,0,2,498,0,401,43,56,0,0,0,500,0
h00,7761268545753577354,p3,0,0,500,0,0,0,500,0,361,20,119,0,0,0,500,0
h00,7774033729568193838,p1,0,0,500,0,12,40,448,0,384,11,105,0,0,0,500,0
h00,7774033729568193838,p2,0,0,500,0,0,1,499,0,363,4,133,0,0,0,500,0
h00,7774033729568193838,p3,0,0,500,0,0,0,500,0,376,12,112,0,0,0,500,0
h00,7788896702398618105,p1,0,0,500,0,12,53,435,0,386,11,103,0,0,0,500,0
h00,7788896702398618105,p2,0,0,500,0,0,0,500,0,308,13,179,0,0,0,500,0
h00,7788896702398618105,p3,0,0,500,0,0,0,500,0,342,9,149,0,0,0,500,0
h00,7800683719019325863,p1,0,0,500,0,7,38,455,0,365,15,120,0,0,0,500,0
h00,7800683719019325863,p2,0,0,500,0,0,0,500,0,337,14,149,0,0,0,500,0
h00,7800683719019325863,p3,0,0,500,0,1,0,499,0,329,10,161,0,0,0,500,0
h00,7825142619493849787,p1,0,0,500,0,19,50,431,0,370,40,90,0,0,0,500,0
h00,7825142619493849787,p2,0,0,500,0,0,0,500,0,292,78,130,0,0,0,500,0
h00,7825142619493849787,p3,0,0,500,0,0,0,500,0,316,88,96,0,0,0,500,0
h00,7844115379435679961,p1,0,0,500,0,10,56,434,0,369,35,96,0,0,0,500,0
h00,7844115379435679961,p2,0,0,500,0,0,3,497,0,379,45,76,0,0,0,500,0
h00,7844115379435679961,p3,0,0,500,0,0,0,500,0,363,69,68,0,0,0,500,0
h00,7845649049148242428,p1,0,0,500,0,11,56,433,0,374,25,101,0,0,0,500,0
h00,7845649049148242428,p2,0,0,500,0,0,0,500,0,379,36,85,0,0,0,500,0
h00,7845649049148242428,p3,0,0,500,0,0,0,500,0,360,49,91,0,0,0,500,0
h00,7872656261944607829,p1,0,0,500,0,10,42,448,0,377,7,116,0,0,0,500,0
h00,7872656261944607829,p2,0,0,500,0,0,0,500,0,354,7,139,0,0,0,500,0
h00,7872656261944607829,p3,0,0,500,0,0,0,500,0,369,8,123,0,0,0,500,0
h00,7899557489426013408,p1,0,0,500,0,20,47,433,0,387,17,96,0,0,0,500,0
h00,7899557489426013408,p2,0,0,500,0,0,0,500,0,367,64,69,0,0,0,500,0
h00,7899557489426013408,p3,0,0,500,0,0,0,500,0,356,23,121,0,0,0,500,0
h00,7912128486606305112,p1,0,0,500,0,16,44,440,0,363,25,112,0,0,0,500,0
h00,7912128486606305112,p2,0,0,500,0,0,0,500,0,330,86,84,0,0,0,500,0
h00,7912128486606305112,p3,0,0,500,0,0,0,500,0,385,50,65,0,0,0,500,0
h00,7918121088649361103,p1,0,0,500,0,9,48,443,0,356,46,98,0,0,0,500,0
h00,7918121088649361103,p2,0,0,500,0,0,1,499,0,357,74,69,0,0,0,500,0
h00,7918121088649361103,p3,0,0,500,0,0,0,500,0,379,53,68,0,0,0,500,0
h00,7919405651962967992,p1,0,0,500,0,18,58,424,0,390,9,101,0,0,0,500,0
h00,7919405651962967992,p2,0,0,500,0,0,1,499,0,373,11,116,0,0,0,500,0
h00,7919405651962967992,p3,0,0,500,0,0,0,500,0,329,24,147,0,0,0,500,0
h00,7935763740681700891,p1,0,0,500,0,13,58,429,0,396,17,87,0,0,0,500,0
h00,7935763740681700891,p2,0,0,500,0,0,1,499,0,375,21,104,0,0,0,500,0
h00,7935763740681700891,p3,0,0,500,0,0,0,500,0,365,24,111,0,0,0,500,0
h00,7944209325752561383,p1,0,0,500,0,21,63,416,0,383,22,95,0,0,0,500,0
h00,7944209325752561383,p2,0,0,500,0,0,2,498,0,352,60,88,0,0,0,500,0
h00,7944209325752561383,p3,0,0,500,0,0,0,500,0,366,47,87,0,0,0,500,0
h00,7987663683338581749,p1,0,0,500,0,12,38,450,0,353,14,133,0,0,0,500,0
h00,7987663683338581749,p2,0,0,500,0,0,0,500,0,360,7,133,0,0,0,500,0
h00,7987663683338581749,p3,0,0,500,0,0,1,499,0,368,3,129,0,0,0,500,0
h00,8014274278194106210,p1,0,0,500,0,17,43,440,0,370,11,119,0,0,0,500,0
h00,8014274278194106210,p2,0,0,500,0,1,3,496,0,380,6,114,0,0,0,500,0
h00,8014274278194106210,p3,0,0,500,0,0,0,500,0,352,22,126,0,0,0,500,0
h00,8021517949117524351,p1,0,0,500,0,13,44,443,0,385,2,113,0,0,0,500,0
h00,8021517949117524351,p2,0,0,500,0,0,0,500,0,364,9,127,0,0,0,500,0
h00,8021517949117524351,p3,0,0,500,0,0,0,500,0,339,2,159,0,0,0,500,0
h00,8061281235594563954,p1,0,0,500,0,14,44,442,0,371,5,124,0,0,0,500,0
h00,8061281235594563954,p2,0,0,500,0,0,0,500,0,372,18,110,0,0,0,500,0
h00,8061281235594563954,p3,0,0,500,0,0,0,500,0,313,13,174,0,0,0,500,0
h00,807106994577424742,p1,0,0,500,0,16,46,438,0,376,12,112,0,0,0,500,0
h00,807106994577424742,p2,0,0,500,0,0,0,500,0,364,15,121,0,0,0,500,0
h00,807106994577424742,p3,0,0,500,0,0,0,500,0,364,14,122,0,0,0,500,0
h00,8073559371014580251,p1,0,0,500,0,14,41,445,0,377,17,106,0,0,0,500,0
h00,8073559371014580251,p2,0,0,500,0,0,1,499,0,293,3,204,0,0,0,500,0
h00,8073559371014580251,p3,0,0,500,0,0,0,500,0,344,9,147,0,0,0,500,0
h00,8085227859060869184,p1,0,0,500,0,18,41,441,0,351,13,136,0,0,0,500,0
h00,8085227859060869184,p2,0,0,500,0,0,2,498,0,387,9,104,0,0,0,500,0
h00,8085227859060869184,p3,0,0,500,0,0,0,500,0,351,19,130,0,0,0,500,0
h00,8102853888876117400,p1,0,0,500,0,15,32,453,0,379,14,107,0,0,0,500,0
h00,8102853888876117400,p2,0,0,500,0,0,1,499,0,336,64,100,0,0,0,500,0
h00,8102853888876117400,p3,0,0,500,0,0,0,500,0,350,23,127,0,0,0,500,0
h00,810515107963077594,p1,0,0,500,0,10,47,443,0,377,8,115,0,0,0,500,0
h00,810515107963077594,p2,0,0,500,0,0,1,499,0,331,10,159,0,0,0,500,0
h00,810515107963077594,p3,0,0,500,0,0,0,500,0,387,8,105,0,0,0,500,0
h00,810614871690771956,p1,0,0,500,0,18,55,427,0,373,41,86,0,0,0,500,0
h00,810614871690771956,p2,0,0,500,0,0,1,499,0,334,61,105,0,0,0,500,0
h00,810614871690771956,p3,0,0,500,0,0,0,500,0,321,56,123,0,0,0,500,0
h00,8141761060821422002,p1,0,0,500,0,14,50,436,0,366,28,106,0,0,0,500,0
h00,8141761060821422002,p2,0,0,500,0,0,0,500,0,363,19,118,0,0,0,500,0
h00,8141761060821422002,p3,0,0,500,0,0,0,500,0,256,125,119,0,0,0,500,0
h00,818472327660073236,p1,0,0,500,0,12,54,434,0,380,14,106,0,0,0,500,0
h00,818472327660073236,p2,0,0,500,0,0,0,500,0,349,8,143,0,0,0,500,0
h00,818472327660073236,p3,0,0,500,0,0,0,500,0,353,6,141,0,0,0,500,0
h00,8189701162810878588,p1,0,0,500,0,8,34,458,0,367,33,100,0,0,0,500,0
h00,8189701162810878588,p2,0,0,500,0,0,0,500,0,361,52,87,0,0,0,500,0
h00,8189701162810878588,p3,0,0,500,0,0,0,500,0,389,41,70,0,0,0,500,0
h00,819516485579700465,p1,0,0,500,0,15,44,441,0,368,12,120,0,0,0,500,0
h00,819516485579700465,p2,0,0,500,0,0,1,499,0,352,19,129,0,0,0,500,0
h00,819516485579700465,p3,0,0,500,0,0,0,500,0,356,9,135,0,0,0,500,0
h00,8222179486658101296,p1,0,0,500,0,13,40,447,0,373,10,117,0,0,0,500,0
h00,8222179486658101296,p2,0,0,500,0,0,1,499,0,371,18,111,0,0,0,500,0
h00,8222179486658101296,p3,0,0,500,0,0,0,500,0,317,12,171,0,0,0,500,0
h00,8232276829008192175,p1,0,0,500,0,15,42,443,0,354,20,126,0,0,0,500,0
h00,8232276829008192175,p2,0,0,500,0,1,0,499,0,366,19,115,0,0,0,500,0
h00,8232276829008192175,p3,0,0,500,0,0,0,500,0,363,17,120,0,0,0,500,0
h00,8245785795119165813,p1,0,0,500,0,15,50,435,0,365,16,119,0,0,0,500,0
h00,8245785795119165813,p2,0,0,500,0,0,1,499,0,386,8,106,0,0,0,500,0
h00,8245785795119165813,p3,0,0,500,0,0,0,500,0,380,12,108,0,0,0,500,0
h00,8247888529918945527,p1,0,0,500,0,10,50,440,0,373,7,120,0,0,0,500,0
h00,8247888529918945527,p2,0,0,500,0,0,0,500,0,321,8,171,0,0,0,500,0
h00,8247888529918945527,p3,0,0,500,0,0,0,500,0,273,3,224,0,0,0,500,0
h00,826663596041234252,p1,0,0,500,0,16,56,428,0,371,13,116,0,0,0,500,0
h00,826663596041234252,p2,0,0,500,0,0,0,500,0,306,7,187,0,0,0,500,0
h00,826663596041234252,p3,0,0,500,0,0,0,500,0,373,6,121,0,0,0,500,0
h00,8295570130475967972,p1,0,0,500,0,16,54,430,0,349,34,117,0,0,0,500,0
h00,8295570130475967972,p2,0,0,500,0,0,1,499,0,210,23,267,0,0,0,500,0
h00,8295570130475967972,p3,0,0,500,0,0,0,500,0,392,14,94,0,0,0,500,0
h00,8302840173262926033,p1,0,0,500,0,11,48,441,0,371,23,106,0,0,0,500,0
h00,8302840173262926033,p2,0,0,500,0,0,0,500,0,396,27,77,0,0,0,500,0
h00,8302840173262926033,p3,0,0,500,0,0,0,500,0,340,69,91,0,0,0,500,0
h00,8324314100380763628,p1,0,0,500,0,9,59,432,0,359,23,118,0,0,0,500,0
h00,8324314100380763628,p2,0,0,500,0,0,0,500,0,377,24,99,0,0,0,500,0
h00,8324314100380763628,p3,0,0,500,0,0,0,500,0,375,13,112,0,0,0,500,0
h00,8333265495632237597,p1,0,0,500,0,13,59,428,0,383,9,108,0,0,0,500,0
h00,8333265495632237597,p2,0,0,500,0,0,0,500,0,381,18,101,0,0,0,500,0
h00,8333265495632237597,p3,0,0,500,0,0,0,500,0,374,43,83,0,0,0,500,0
h00,8337948553890895361,p1,0,0,500,0,13,43,444,0,370,10,120,0,0,0,500,0
h00,8337948553890895361,p2,0,0,500,0,0,0,500,0,373,15,112,0,0,0,500,0
h00,8337948553890895361,p3,0,0,500,0,0,0,500,0,322,27,151,0,0,0,500,0
h00,8348040649235703653,p1,0,0,500,0,24,49,427,0,387,11,102,0,0,0,500,0
h00,8348040649235703653,p2,0,0,500,0,0,1,499,0,380,10,110,0,0,0,500,0
h00,8348040649235703653,p3,0,0,500,0,0,0,500,0,381,11,108,0,0,0,500,0
h00,8352329479800466435,p1,0,0,500,0,9,42,449,0,362,13,125,0,0,0,500,0
h00,8352329479800466435,p2,0,0,500,0,0,0,500,0,359,18,123,0,0,0,500,0
h00,8352329479800466435,p3,0,0,500,0,0,0,500,0,352,11,137,0,0,0,500,0
h00,8359675198807336655,p1,0,0,500,0,16,38,446,0,387,6,107,0,0,0,500,0
h00,8359675198807336655,p2,0,0,500,0,0,0,500,0,385,9,106,0,0,0,500,0
h00,8359675198807336655,p3,0,0,500,0,0,0,500,0,369,13,118,0,0,0,500,0
h00,8360854972556069990,p1,0,0,500,0,15,56,429,0,380,2,118,0,0,0,500,0
h00,8360854972556069990,p2,0,0,500,0,0,0,500,0,338,6,156,0,0,0,500,0
h00,8360854972556069990,p3,0,0,500,0,0,0,500,0,312,4,184,0,0,0,500,0
h00,8442228576838349543,p1,0,0,500,0,11,51,438,0,388,22,90,0,0,0,500,0
h00,8442228576838349543,p2,0,0,500,0,0,0,500,0,392,13,95,0,0,0,500,0
h00,8442228576838349543,p3,0,0,500,0,0,0,500,0,384,17,99,0,0,0,500,0
h00,8461703215665630037,p1,0,0,500,0,14,37,449,0,387,15,98,0,0,0,500,0
h00,8461703215665630037,p2,0,0,500,0,0,1,499,0,346,19,135,0,0,0,500,0
h00,8461703215665630037,p3,0,0,500,0,0,0,500,0,336,13,151,0,0,0,500,0
h00,8478393171942172038,p1,0,0,500,0,13,48,439,0,362,22,116,0,0,0,500,0
h00,8478393171942172038,p2,0,0,500,0,1,0,499,0,304,61,135,0,0,0,500,0
h00,8478393171942172038,p3,0,0,500,0,0,0,500,0,302,93,105,0,0,0,500,0
h00,8483146405762354839,p1,0,0,500,0,12,38,450,0,365,13,122,0,0,0,500,0
h00,8483146405762354839,p2,0,0,500,0,0,0,500,0,333,37,130,0,0,0,500,0
h00,8483146405762354839,p3,0,0,500,0,0,0,500,0,366,5,129,0,0,0,500,0
h00,8493033608607173646,p1,0,0,500,0,10,42,448,0,377,13,110,0,0,0,500,0
h00,8493033608607173646,p2,0,0,500,0,0,1,499,0,316,7,177,0,0,0,500,0
h00,8493033608607173646,p3,0,0,500,0,0,0,500,0,247,3,250,0,0,0,500,0
h00,8500782308606723157,p1,0,0,500,0,14,44,442,0,368,9,123,0,0,0,500,0
h00,8500782308606723157,p2,0,0,500,0,0,0,500,0,382,16,102,0,0,0,500,0
